t_ms,vm_soma_mV,vm_far_mV
98.62,-61.91530084,-71.10052641
98.63,-61.89493294,-71.08487431
98.64,-61.87453988,-71.06922767
98.65,-61.85412125,-71.05358641
98.66,-61.83367662,-71.03795044
98.67,-61.81320556,-71.02231967
98.68,-61.79270765,-71.00669402
98.69,-61.77218244,-70.99107337
98.7,-61.75162949,-70.97545765
98.71,-61.73104835,-70.95984676
98.72,-61.71043857,-70.94424059
98.73,-61.68979968,-70.92863905
98.74,-61.66913122,-70.91304205
98.75,-61.64843271,-70.89744948
98.76,-61.62770369,-70.88186123
98.77,-61.60694365,-70.8662772
98.78,-61.58615212,-70.85069729
98.79,-61.56532858,-70.83512139
98.8,-61.54447255,-70.81954939
98.81,-61.5235835,-70.80398117
98.82,-61.50266092,-70.78841664
98.83,-61.48170429,-70.77285566
98.84,-61.46071307,-70.75729814
98.85,-61.43968672,-70.74174394
98.86,-61.4186247,-70.72619296
98.87,-61.39752646,-70.71064506
98.88,-61.37639143,-70.69510014
98.89,-61.35521904,-70.67955806
98.9,-61.33400872,-70.66401869
98.91,-61.31275988,-70.64848192
98.92,-61.29147194,-70.63294762
98.93,-61.27014428,-70.61741564
98.94,-61.24877631,-70.60188586
98.95,-61.2273674,-70.58635815
98.96,-61.20591693,-70.57083236
98.97,-61.18442426,-70.55530837
98.98,-61.16288875,-70.53978602
98.99,-61.14130974,-70.52426518
99,-61.11968657,-70.50874569
99.01,-61.09801858,-70.49322743
99.02,-61.07630507,-70.47771023
99.03,-61.05454536,-70.46219395
99.04,-61.03273875,-70.44667843
99.05,-61.01088452,-70.43116353
99.06,-60.98898195,-70.41564907
99.07,-60.96703031,-70.40013491
99.08,-60.94502885,-70.38462088
99.09,-60.92297683,-70.36910683
99.1,-60.90087346,-70.35359257
99.11,-60.87871799,-70.33807795
99.12,-60.85650961,-70.3225628
99.13,-60.83424752,-70.30704694
99.14,-60.81193092,-70.2915302
99.15,-60.78955898,-70.27601241
99.16,-60.76713085,-70.26049337
99.17,-60.7446457,-70.24497291
99.18,-60.72210264,-70.22945085
99.19,-60.69950082,-70.21392699
99.2,-60.67683933,-70.19840115
99.21,-60.65411727,-70.18287313
99.22,-60.63133372,-70.16734275
99.23,-60.60848775,-70.15180979
99.24,-60.5855784,-70.13627406
99.25,-60.56260473,-70.12073536
99.26,-60.53956574,-70.10519348
99.27,-60.51646044,-70.08964822
99.28,-60.49328782,-70.07409934
99.29,-60.47004686,-70.05854666
99.3,-60.44673651,-70.04298993
99.31,-60.42335571,-70.02742895
99.32,-60.39990339,-70.01186349
99.33,-60.37637844,-69.99629332
99.34,-60.35277975,-69.98071821
99.35,-60.3291062,-69.96513792
99.36,-60.30535663,-69.94955222
99.37,-60.28152986,-69.93396087
99.38,-60.25762472,-69.91836362
99.39,-60.23363999,-69.90276022
99.4,-60.20957443,-69.88715043
99.41,-60.18542681,-69.87153399
99.42,-60.16119584,-69.85591063
99.43,-60.13688023,-69.8402801
99.44,-60.11247867,-69.82464213
99.45,-60.0879898,-69.80899645
99.46,-60.06341228,-69.79334278
99.47,-60.03874471,-69.77768085
99.48,-60.01398498,-69.76201037
99.49,-59.98913015,-69.74633106
99.5,-59.96417876,-69.73064262
99.51,-59.93913105,-69.71494477
99.52,-59.91398639,-69.6992372
99.53,-59.88874315,-69.6835196
99.54,-59.86339969,-69.66779168
99.55,-59.8379544,-69.65205311
99.56,-59.81240559,-69.63630357
99.57,-59.7867516,-69.62054275
99.58,-59.76099071,-69.60477032
99.59,-59.73512119,-69.58898594
99.6,-59.70914127,-69.57318927
99.61,-59.68304915,-69.55737998
99.62,-59.65684302,-69.54155771
99.63,-59.630521,-69.5257221
99.64,-59.60408121,-69.50987281
99.65,-59.57752172,-69.49400946
99.66,-59.55084055,-69.47813168
99.67,-59.52403572,-69.4622391
99.68,-59.49710517,-69.44633133
99.69,-59.47004683,-69.43040798
99.7,-59.44285859,-69.41446867
99.71,-59.41553828,-69.39851298
99.72,-59.38808371,-69.38254051
99.73,-59.36049262,-69.36655085
99.74,-59.33276273,-69.35054358
99.75,-59.30489171,-69.33451826
99.76,-59.27687717,-69.31847447
99.77,-59.2487167,-69.30241176
99.78,-59.2204078,-69.28632968
99.79,-59.19194797,-69.27022779
99.8,-59.16333461,-69.2541056
99.81,-59.1345651,-69.23796266
99.82,-59.10563676,-69.22179849
99.83,-59.07654684,-69.20561259
99.84,-59.04729254,-69.18940448
99.85,-59.01787102,-69.17317365
99.86,-58.98827936,-69.15691958
99.87,-58.95851459,-69.14064176
99.88,-58.92857365,-69.12433966
99.89,-58.89845346,-69.10801274
99.9,-58.86815083,-69.09166046
99.91,-58.83766253,-69.07528225
99.92,-58.80698526,-69.05887754
99.93,-58.77611563,-69.04244577
99.94,-58.74505019,-69.02598635
99.95,-58.7137854,-69.00949867
99.96,-58.68231767,-68.99298213
99.97,-58.65064329,-68.97643612
99.98,-58.61875851,-68.95985999
99.99,-58.58665947,-68.94325312
100,-58.55434222,-68.92661485
100.01,-58.52180274,-68.90994452
100.02,-58.48903691,-68.89324144
100.03,-58.45604049,-68.87650494
100.04,-58.4228092,-68.85973431
100.05,-58.38933849,-68.84292883
100.06,-58.35562371,-68.82608778
100.07,-58.32166032,-68.80921042
100.08,-58.28744369,-68.79229599
100.09,-58.25296902,-68.77534373
100.1,-58.21823137,-68.75835285
100.11,-58.18322567,-68.74132255
100.12,-58.14794674,-68.72425202
100.13,-58.11238925,-68.70714043
100.14,-58.07654775,-68.68998693
100.15,-58.04041666,-68.67279067
100.16,-58.00399025,-68.65555076
100.17,-57.96726266,-68.63826631
100.18,-57.93022788,-68.62093641
100.19,-57.89287974,-68.60356012
100.2,-57.85521194,-68.5861365
100.21,-57.81721799,-68.56866458
100.22,-57.77889127,-68.55114336
100.23,-57.74022496,-68.53357185
100.24,-57.70121207,-68.515949
100.25,-57.66184545,-68.49827378
100.26,-57.62211775,-68.48054512
100.27,-57.58202143,-68.46276191
100.28,-57.54154874,-68.44492304
100.29,-57.50069174,-68.42702738
100.3,-57.45944228,-68.40907377
100.31,-57.41779199,-68.39106101
100.32,-57.37573226,-68.37298789
100.33,-57.33325427,-68.35485318
100.34,-57.29034894,-68.33665561
100.35,-57.24700696,-68.31839389
100.36,-57.20321875,-68.3000667
100.37,-57.15897447,-68.2816727
100.38,-57.114264,-68.26321049
100.39,-57.06907695,-68.24467869
100.4,-57.02340261,-68.22607585
100.41,-56.97723,-68.20740049
100.42,-56.93054779,-68.18865112
100.43,-56.88334436,-68.16982619
100.44,-56.83560773,-68.15092414
100.45,-56.78732559,-68.13194336
100.46,-56.73848519,-68.11288219
100.47,-56.68907346,-68.09373897
100.48,-56.63907696,-68.07451196
100.49,-56.58848186,-68.05519941
100.5,-56.53727391,-68.03579951
100.51,-56.48543844,-68.01631041
100.52,-56.4329603,-67.99673024
100.53,-56.3798239,-67.97705705
100.54,-56.32601315,-67.95728886
100.55,-56.27151147,-67.93742364
100.56,-56.21630176,-67.91745933
100.57,-56.16036637,-67.89739378
100.58,-56.1036871,-67.87722482
100.59,-56.04624516,-67.85695022
100.6,-55.98802118,-67.83656768
100.61,-55.92899513,-67.81607485
100.62,-55.86914636,-67.79546934
100.63,-55.80845352,-67.77474867
100.64,-55.74689457,-67.75391031
100.65,-55.68444672,-67.73295167
100.66,-55.62108645,-67.71187008
100.67,-55.5567894,-67.69066282
100.68,-55.49153043,-67.66932708
100.69,-55.42528351,-67.64785999
100.7,-55.35802173,-67.62625858
100.71,-55.28971724,-67.60451984
100.72,-55.22034122,-67.58264065
100.73,-55.14986384,-67.5606178
100.74,-55.0782542,-67.53844803
100.75,-55.00548033,-67.51612794
100.76,-54.93150906,-67.49365408
100.77,-54.85630604,-67.47102288
100.78,-54.77983569,-67.44823068
100.79,-54.7020611,-67.42527371
100.8,-54.62294402,-67.4021481
100.81,-54.54244476,-67.37884987
100.82,-54.46052215,-67.35537491
100.83,-54.37713345,-67.33171901
100.84,-54.2922343,-67.30787783
100.85,-54.20577863,-67.2838469
100.86,-54.1177186,-67.25962162
100.87,-54.02800448,-67.23519725
100.88,-53.93658462,-67.21056892
100.89,-53.8434053,-67.1857316
100.9,-53.74841067,-67.16068011
100.91,-53.65154262,-67.1354091
100.92,-53.55274071,-67.10991308
100.93,-53.45194202,-67.08418637
100.94,-53.34908106,-67.05822311
100.95,-53.2440896,-67.03201726
100.96,-53.13689659,-67.0055626
100.97,-53.02742797,-66.97885269
100.98,-52.91560656,-66.9518809
100.99,-52.80135186,-66.92464035
101,-52.68457992,-66.89712397
101.01,-52.56520316,-66.86932445
101.02,-52.44313014,-66.84123421
101.03,-52.31826544,-66.81284545
101.04,-52.19050938,-66.78415007
101.05,-52.05975782,-66.75513972
101.06,-51.92590194,-66.72580575
101.07,-51.788828,-66.6961392
101.08,-51.64841702,-66.66613081
101.09,-51.50454458,-66.63577099
101.1,-51.35708047,-66.60504979
101.11,-51.20588839,-66.57395693
101.12,-51.05082565,-66.54248173
101.13,-50.89174277,-66.51061314
101.14,-50.72848315,-66.47833968
101.15,-50.56088268,-66.44564946
101.16,-50.38876928,-66.41253012
101.17,-50.21196252,-66.37896886
101.18,-50.03027311,-66.34495237
101.19,-49.84350243,-66.31046682
101.2,-49.651442,-66.27549786
101.21,-49.45387296,-66.24003055
101.22,-49.25056543,-66.20404938
101.23,-49.04127797,-66.1675382
101.24,-48.82575686,-66.13048021
101.25,-48.60373548,-66.09285792
101.26,-48.37493353,-66.05465314
101.27,-48.13905635,-66.01584689
101.28,-47.89579403,-65.9764194
101.29,-47.64482066,-65.93635007
101.3,-47.3857934,-65.89561742
101.31,-47.1183516,-65.85419901
101.32,-46.84211582,-65.81207144
101.33,-46.55668685,-65.76921028
101.34,-46.26164467,-65.72559
101.35,-45.9565474,-65.68118392
101.36,-45.64093018,-65.63596413
101.37,-45.3143041,-65.58990146
101.38,-44.97615497,-65.54296537
101.39,-44.62602104,-65.49512389
101.4,-44.26324694,-65.44634353
101.41,-43.88723807,-65.3965892
101.42,-43.49736928,-65.3458241
101.43,-43.09298412,-65.29400964
101.44,-42.67339396,-65.24110531
101.45,-42.23787719,-65.1870686
101.46,-41.78567844,-65.13185482
101.47,-41.31600804,-65.07541703
101.48,-40.82804156,-65.01770587
101.49,-40.32091973,-64.95866938
101.5,-39.79374856,-64.89825291
101.51,-39.24559996,-64.83639887
101.52,-38.67551279,-64.7730466
101.53,-38.08249444,-64.70813214
101.54,-37.46552525,-64.64158802
101.55,-36.82355735,-64.57334304
101.56,-36.15552056,-64.50332203
101.57,-35.46032801,-64.43144555
101.58,-34.73688258,-64.35762966
101.59,-33.9840848,-64.28178557
101.6,-33.20084229,-64.20381934
101.61,-32.3860815,-64.12363151
101.62,-31.53876054,-64.04111674
101.63,-30.65788493,-63.9561634
101.64,-29.74252595,-63.86865315
101.65,-28.79184147,-63.77846043
101.66,-27.80509977,-63.68545202
101.67,-26.78170604,-63.58948647
101.68,-25.72123195,-63.49041354
101.69,-24.62344786,-63.3880736
101.7,-23.4883577,-63.28229693
101.71,-22.3162358,-63.17290307
101.72,-21.10766515,-63.05970004
101.73,-19.86357614,-62.94248357
101.74,-18.58528456,-62.8210362
101.75,-17.27452729,-62.69512645
101.76,-15.93349388,-62.56450776
101.77,-14.56485219,-62.42891757
101.78,-13.17176573,-62.28807615
101.79,-11.75790048,-62.14168549
101.8,-10.32741932,-61.98942808
101.81,-8.884961974,-61.83096563
101.82,-7.435609356,-61.66593767
101.83,-5.984831632,-61.49396016
101.84,-4.538420163,-61.31462401
101.85,-3.102404566,-61.12749347
101.86,-1.682957029,-60.93210446
101.87,-0.2862869859,-60.72796282
101.88,1.08146994,-60.51454247
101.89,2.414364268,-60.29128345
101.9,3.706741556,-60.05758992
101.91,4.953343257,-59.81282797
101.92,6.149395335,-59.55632335
101.93,7.29068122,-59.28735903
101.94,8.373596618,-59.00517267
101.95,9.395184813,-58.70895383
101.96,10.35315224,-58.39784104
101.97,11.24586517,-58.07091864
101.98,12.07232921,-57.72721337
101.99,12.83215419,-57.3656907
102,13.52550719,-56.98525085
102.01,14.15305696,-56.58472444
102.02,14.71591274,-56.1628678
102.03,15.21556038,-55.71835783
102.04,15.65379842,-55.24978643
102.05,16.0326761,-54.75565442
102.06,16.35443504,-54.23436489
102.07,16.62145581,-53.684216
102.08,16.8362101,-53.10339318
102.09,17.00121891,-52.48996063
102.1,17.11901674,-51.84185217
102.11,17.19212175,-51.15686145
102.12,17.22301142,-50.43263144
102.13,17.21410324,-49.66664333
102.14,17.16773994,-48.8562049
102.15,17.08617861,-47.99843854
102.16,16.97158322,-47.09026906
102.17,16.82601991,-46.12841173
102.18,16.65145468,-45.1093611
102.19,16.44975279,-44.0293811
102.2,16.22267979,-42.88449767
102.21,15.97190358,-41.67049506
102.22,15.6989973,-40.38291763
102.23,15.40544288,-39.01707963
102.24,15.09263495,-37.56808591
102.25,14.76188495,-36.03086768
102.26,14.41442546,-34.4002383
102.27,14.05141446,-32.67097554
102.28,13.67393959,-30.83793768
102.29,13.28302227,-28.8962227
102.3,12.87962168,-26.8413802
102.31,12.46463864,-24.66968627
102.32,12.03891916,-22.37849038
102.33,11.60325796,-19.96663981
102.34,11.15840167,-17.43498051
102.35,10.70505187,-14.7869226
102.36,10.24386798,-12.02904305
102.37,9.7754699,-9.17167838
102.38,9.300440511,-6.22943859
102.39,8.81932801,-3.221553586
102.4,8.33264806,-0.1719517917
102.41,7.840885825,2.891025554
102.42,7.344497845,5.935345496
102.43,6.843913791,8.926461208
102.44,6.339538098,11.82889814
102.45,5.83175149,14.60812211
102.46,5.320912408,17.23249557
102.47,4.807358339,19.67509026
102.48,4.291407069,21.91513098
102.49,3.773357838,23.93889702
102.5,3.253492438,25.73999474
102.51,2.732076246,27.31901507
102.52,2.209359168,28.68267837
102.53,1.685576555,29.84262896
102.54,1.160950032,30.81406284
102.55,0.6356882907,31.61435814
102.56,0.1099878176,32.26184044
102.57,-0.415966421,32.77476545
102.58,-0.9420003505,33.17055452
102.59,-1.467950193,33.46527952
102.6,-1.993661933,33.67336812
102.61,-2.518990796,33.80748665
102.62,-3.043800798,33.87855439
102.63,-3.567964286,33.89584639
102.64,-4.09136155,33.86714854
102.65,-4.613880419,33.79893718
102.66,-5.135415913,33.69656337
102.67,-5.655869897,33.56442891
102.68,-6.175150745,33.40614648
102.69,-6.693173051,33.22468046
102.7,-7.209857305,33.02246747
102.71,-7.725129631,32.8015176
102.72,-8.238921502,32.56349797
102.73,-8.751169472,32.30980091
102.74,-9.261814928,32.04159909
102.75,-9.770803862,31.75988968
102.76,-10.27808662,31.46552961
102.77,-10.78361768,31.15926351
102.78,-11.28735545,30.84174594
102.79,-11.78926207,30.51355886
102.8,-12.28930318,30.17522551
102.81,-12.78744782,29.82722132
102.82,-13.28366818,29.46998266
102.83,-13.77793947,29.10391359
102.84,-14.2702398,28.72939139
102.85,-14.76054996,28.34677085
102.86,-15.24885337,27.95638776
102.87,-15.73513589,27.5585616
102.88,-16.21938579,27.15359785
102.89,-16.70159356,26.74178967
102.9,-17.18175184,26.32341938
102.91,-17.65985535,25.89875961
102.92,-18.1359008,25.4680742
102.93,-18.60988682,25.03161898
102.94,-19.08181384,24.58964239
102.95,-19.55168415,24.14238594
102.96,-20.0195017,23.69008463
102.97,-20.48527218,23.2329673
102.98,-20.94900291,22.77125687
102.99,-21.4107028,22.30517058
103,-21.87038238,21.83492017
103.01,-22.32805373,21.36071202
103.02,-22.78373045,20.88274728
103.03,-23.23742768,20.401222
103.04,-23.68916207,19.9163272
103.05,-24.13895179,19.42824895
103.06,-24.58681651,18.93716845
103.07,-25.03277743,18.4432621
103.08,-25.47685727,17.94670154
103.09,-25.91908025,17.44765371
103.1,-26.35947217,16.94628093
103.11,-26.79806035,16.44274091
103.12,-27.23487371,15.93718685
103.13,-27.66994275,15.42976743
103.14,-28.10329962,14.92062693
103.15,-28.53497805,14.40990522
103.16,-28.96501347,13.89773788
103.17,-29.39344299,13.38425619
103.18,-29.82030542,12.86958721
103.19,-30.24564132,12.35385387
103.2,-30.66949299,11.837175
103.21,-31.09190453,11.31966535
103.22,-31.51292185,10.80143576
103.23,-31.93259267,10.28259311
103.24,-32.35096659,9.76324045
103.25,-32.76809501,9.243477052
103.26,-33.18403132,8.723398471
103.27,-33.59883071,8.203096613
103.28,-34.0125503,7.682659812
103.29,-34.42524915,7.162172885
103.3,-34.83698823,6.641717215
103.31,-35.2478304,6.121370815
103.32,-35.65784038,5.601208394
103.33,-36.06708488,5.081301445
103.34,-36.47563243,4.561718285
103.35,-36.88355341,4.042524156
103.36,-37.29092004,3.523781279
103.37,-37.69780627,3.005548923
103.38,-38.10428781,2.487883491
103.39,-38.51044208,1.970838564
103.4,-38.91634811,1.454464988
103.41,-39.32208648,0.9388109432
103.42,-39.72773924,0.4239219935
103.43,-40.13338979,-0.09015883396
103.44,-40.53912279,-0.6033909785
103.45,-40.94502407,-1.11573629
103.46,-41.35118044,-1.627158977
103.47,-41.75767963,-2.137625522
103.48,-42.1646101,-2.647104631
103.49,-42.57206082,-3.155567173
103.5,-42.98012111,-3.66298613
103.51,-43.38888042,-4.169336539
103.52,-43.79842805,-4.674595427
103.53,-44.20885295,-5.178741764
103.54,-44.62024348,-5.681756413
103.55,-45.03268708,-6.183622076
103.56,-45.44628682,-6.684323256
103.57,-45.86110653,-7.183846203
103.58,-46.27722971,-7.682178879
103.59,-46.69473711,-8.17931091
103.6,-47.11370639,-8.675233552
103.61,-47.53421187,-9.169939652
103.62,-47.95632389,-9.663423618
103.63,-48.38010836,-10.15568138
103.64,-48.80562623,-10.64671039
103.65,-49.23293282,-11.13650955
103.66,-49.66207728,-11.62507925
103.67,-50.09310181,-12.11242129
103.68,-50.526041,-12.59853889
103.69,-50.96092114,-13.0834367
103.7,-51.39775932,-13.56712075
103.71,-51.83656272,-14.04959849
103.72,-52.27732782,-14.53087874
103.73,-52.72003945,-15.01097176
103.74,-53.16466998,-15.48988917
103.75,-53.61117841,-15.96764406
103.76,-54.05950983,-16.44425093
103.77,-54.509594,-16.91972575
103.78,-54.96134465,-17.39408598
103.79,-55.41465869,-17.86735059
103.8,-55.86941553,-18.33954014
103.81,-56.32547632,-18.81067676
103.82,-56.78268332,-19.28078423
103.83,-57.24085932,-19.74988807
103.84,-57.69980717,-20.21801551
103.85,-58.15930942,-20.68519568
103.86,-58.61912823,-21.15145956
103.87,-59.07900519,-21.61684015
103.88,-59.53866152,-22.08137251
103.89,-59.99779836,-22.54509388
103.9,-60.45609105,-23.00804373
103.91,-60.91321004,-23.47026395
103.92,-61.36880029,-23.93179892
103.93,-61.82249037,-24.3926956
103.94,-62.27389399,-24.8530037
103.95,-62.72261171,-25.31277581
103.96,-63.16823298,-25.77206757
103.97,-63.61033839,-26.2309378
103.98,-64.04850212,-26.68944861
103.99,-64.48229462,-27.14766564
104,-64.91128555,-27.60565819
104.01,-65.33504663,-28.06349947
104.02,-65.75315486,-28.52126671
104.03,-66.16519555,-28.9790414
104.04,-66.5707656,-29.43690948
104.05,-66.96947653,-29.89496153
104.06,-67.36095752,-30.35329302
104.07,-67.74485826,-30.81200454
104.08,-68.12085168,-31.27120201
104.09,-68.48863634,-31.73099694
104.1,-68.84793858,-32.19150659
104.11,-69.19851434,-32.65285429
104.12,-69.54015063,-33.11516965
104.13,-69.87266665,-33.57858888
104.14,-70.19591448,-34.0432549
104.15,-70.50977936,-34.50931768
104.16,-70.81417973,-34.97693449
104.17,-71.10906668,-35.44627011
104.18,-71.39442326,-35.91749702
104.19,-71.67026332,-36.39079573
104.2,-71.93663017,-36.8663549
104.21,-72.19359489,-37.34437156
104.22,-72.44125452,-37.8250513
104.23,-72.67973005,-38.30860842
104.24,-72.90916427,-38.79526598
104.25,-73.12971956,-39.285256
104.26,-73.34157566,-39.77881945
104.27,-73.5449274,-40.2762062
104.28,-73.73998246,-40.77767498
104.29,-73.92695923,-41.28349323
104.3,-74.10608472,-41.79393686
104.31,-74.2775926,-42.30928993
104.32,-74.44172133,-42.8298443
104.33,-74.59871247,-43.35589897
104.34,-74.74880906,-43.88775937
104.35,-74.89225426,-44.42573656
104.36,-75.02929003,-44.97015586
104.37,-75.16015602,-45.52134736
104.38,-75.28508854,-46.07960203
104.39,-75.40431979,-46.64524302
104.4,-75.51807706,-47.21859026
104.41,-75.62658217,-47.79995865
104.42,-75.73005101,-48.38965515
104.43,-75.82869308,-48.98797602
104.44,-75.9227113,-49.59520303
104.45,-76.01230171,-50.2115994
104.46,-76.09765341,-50.83740531
104.47,-76.17894846,-51.47283261
104.48,-76.25636188,-52.11805916
104.49,-76.33006167,-52.77322246
104.5,-76.40020892,-53.43841272
104.51,-76.46695793,-54.11366537
104.52,-76.53045631,-54.79895305
104.53,-76.59084519,-55.49417693
104.54,-76.64825938,-56.19915789
104.55,-76.70282758,-56.913627
104.56,-76.75467258,-57.6372162
104.57,-76.80391149,-58.3694487
104.58,-76.85065592,-59.10972984
104.59,-76.89501225,-59.85733838
104.6,-76.93708182,-60.61141889
104.61,-76.97696113,-61.37097525
104.62,-77.01474208,-62.13486599
104.63,-77.05051219,-62.90180181
104.64,-77.08435473,-63.67034591
104.65,-77.11634902,-64.43891764
104.66,-77.1465705,-65.2057996
104.67,-77.17509102,-65.96914906
104.68,-77.20197894,-66.72701384
104.69,-77.22729931,-67.47735242
104.7,-77.25111406,-68.21805877
104.71,-77.27348212,-68.94699133
104.72,-77.29445956,-69.66200547
104.73,-77.31409974,-70.36098895
104.74,-77.33245346,-71.04189885
104.75,-77.34956904,-71.7027991
104.76,-77.36549248,-72.34189687
104.77,-77.38026754,-72.95757658
104.78,-77.3939359,-73.54842969
104.79,-77.4065372,-74.1132794
104.8,-77.41810918,-74.65119888
104.81,-77.4286878,-75.16152235
104.82,-77.43830727,-75.64384893
104.83,-77.44700021,-76.0980389
104.84,-77.45479769,-76.5242033
104.85,-77.46172936,-76.92268734
104.86,-77.46782349,-77.29404887
104.87,-77.4731071,-77.63903306
104.88,-77.47760598,-77.95854473
104.89,-77.48134484,-78.25361938
104.9,-77.48434735,-78.52539433
104.91,-77.48663619,-78.77508084
104.92,-77.48823317,-79.003938
104.93,-77.48915925,-79.21324911
104.94,-77.48943466,-79.40430079
104.95,-77.4890789,-79.57836518
104.96,-77.48811082,-79.73668507
104.97,-77.48654871,-79.88046204
104.98,-77.48441027,-80.01084735
104.99,-77.48171274,-80.12893523
105,-77.47847287,-80.23575851
105.01,-77.47470699,-80.332286
105.02,-77.47043105,-80.41942152
105.03,-77.4656606,-80.49800423
105.04,-77.46041087,-80.56880987
105.05,-77.45469675,-80.63255295
105.06,-77.44853282,-80.68988933
105.07,-77.44193337,-80.74141932
105.08,-77.43491237,-80.78769101
105.09,-77.42748354,-80.82920366
105.1,-77.41966029,-80.86641116
105.11,-77.41145578,-80.89972553
105.12,-77.40288286,-80.92952019
105.13,-77.39395413,-80.95613317
105.14,-77.38468189,-80.97987016
105.15,-77.37507818,-81.00100738
105.16,-77.36515474,-81.0197942
105.17,-77.35492302,-81.03645568
105.18,-77.34439419,-81.05119479
105.19,-77.33357912,-81.06419458
105.2,-77.32248839,-81.07562005
105.21,-77.31113228,-81.08561992
105.22,-77.29952076,-81.09432825
105.23,-77.28766352,-81.10186586
105.24,-77.27556993,-81.10834166
105.25,-77.26324907,-81.11385384
105.26,-77.25070971,-81.11849093
105.27,-77.23796035,-81.12233277
105.28,-77.22500915,-81.12545139
105.29,-77.21186402,-81.1279118
105.3,-77.19853255,-81.12977266
105.31,-77.18502206,-81.13108697
105.32,-77.17133958,-81.13190259
105.33,-77.15749187,-81.13226278
105.34,-77.14348543,-81.13220664
105.35,-77.12932648,-81.13176955
105.36,-77.11502098,-81.13098352
105.37,-77.10057466,-81.12987753
105.38,-77.08599298,-81.12847781
105.39,-77.07128118,-81.12680815
105.4,-77.05644427,-81.1248901
105.41,-77.04148702,-81.12274323
105.42,-77.02641401,-81.12038526
105.43,-77.01122958,-81.11783232
105.44,-76.99593791,-81.11509901
105.45,-76.98054294,-81.11219864
105.46,-76.96504847,-81.10914329
105.47,-76.94945808,-81.10594394
105.48,-76.9337752,-81.1026106
105.49,-76.9180031,-81.09915237
105.5,-76.90214488,-81.09557753
105.51,-76.8862035,-81.09189364
105.52,-76.87018175,-81.08810758
105.53,-76.85408232,-81.08422562
105.54,-76.83790773,-81.0802535
105.55,-76.82166041,-81.07619643
105.56,-76.80534264,-81.07205918
105.57,-76.78895659,-81.06784612
105.58,-76.77250435,-81.06356121
105.59,-76.75598787,-81.05920809
105.6,-76.73940901,-81.05479008
105.61,-76.72276955,-81.05031023
105.62,-76.70607118,-81.04577131
105.63,-76.68931548,-81.04117586
105.64,-76.67250397,-81.03652622
105.65,-76.6556381,-81.0318245
105.66,-76.63871923,-81.02707266
105.67,-76.62174865,-81.02227248
105.68,-76.60472761,-81.0174256
105.69,-76.58765728,-81.01253351
105.7,-76.57053875,-81.00759758
105.71,-76.55337311,-81.00261907
105.72,-76.53616134,-80.99759912
105.73,-76.5189044,-80.99253879
105.74,-76.5016032,-80.98743903
105.75,-76.4842586,-80.98230074
105.76,-76.46687143,-80.97712472
105.77,-76.44944246,-80.9719117
105.78,-76.43197244,-80.96666237
105.79,-76.41446208,-80.96137733
105.8,-76.39691204,-80.95605716
105.81,-76.37932297,-80.95070236
105.82,-76.36169549,-80.94531342
105.83,-76.34403018,-80.93989075
105.84,-76.32632758,-80.93443475
105.85,-76.30858824,-80.92894577
105.86,-76.29081267,-80.92342414
105.87,-76.27300133,-80.91787014
105.88,-76.25515471,-80.91228405
105.89,-76.23727324,-80.90666611
105.9,-76.21935734,-80.90101653
105.91,-76.20140743,-80.8953355
105.92,-76.18342389,-80.8896232
105.93,-76.16540709,-80.88387979
105.94,-76.1473574,-80.87810541
105.95,-76.12927515,-80.87230018
105.96,-76.11116067,-80.86646422
105.97,-76.09301429,-80.8605976
105.98,-76.07483631,-80.85470043
105.99,-76.05662702,-80.84877277
106,-76.03838671,-80.84281469
106.01,-76.02011565,-80.83682623
106.02,-76.0018141,-80.83080743
106.03,-75.98348233,-80.82475834
106.04,-75.96512057,-80.81867897
106.05,-75.94672906,-80.81256935
106.06,-75.92830805,-80.80642949
106.07,-75.90985774,-80.80025939
106.08,-75.89137837,-80.79405905
106.09,-75.87287013,-80.78782848
106.1,-75.85433324,-80.78156765
106.11,-75.8357679,-80.77527656
106.12,-75.8171743,-80.76895518
106.13,-75.79855263,-80.76260349
106.14,-75.77990307,-80.75622147
106.15,-75.76122581,-80.74980909
106.16,-75.74252103,-80.74336631
106.17,-75.72378889,-80.7368931
106.18,-75.70502956,-80.73038942
106.19,-75.68624322,-80.72385523
106.2,-75.66743002,-80.71729049
106.21,-75.64859013,-80.71069515
106.22,-75.6297237,-80.70406916
106.23,-75.61083088,-80.69741249
106.24,-75.59191182,-80.69072507
106.25,-75.57296668,-80.68400685
106.26,-75.5539956,-80.67725779
106.27,-75.53499873,-80.67047783
106.28,-75.51597621,-80.66366692
106.29,-75.49692817,-80.65682499
106.3,-75.47785477,-80.64995199
106.31,-75.45875614,-80.64304787
106.32,-75.4396324,-80.63611256
106.33,-75.42048371,-80.62914601
106.34,-75.40131019,-80.62214816
106.35,-75.38211197,-80.61511894
106.36,-75.36288918,-80.6080583
106.37,-75.34364196,-80.60096618
106.38,-75.32437043,-80.59384251
106.39,-75.30507473,-80.58668723
106.4,-75.28575497,-80.57950029
106.41,-75.26641129,-80.57228161
106.42,-75.24704381,-80.56503115
106.43,-75.22765265,-80.55774883
106.44,-75.20823795,-80.5504346
106.45,-75.18879981,-80.54308839
106.46,-75.16933837,-80.53571014
106.47,-75.14985375,-80.52829979
106.48,-75.13034607,-80.52085728
