t_ms,vm_soma_mV,vm_far_mV
110.77500,-59.161269,-65.629882
110.78750,-59.161270,-65.629883
110.80000,-59.161271,-65.629884
110.81250,-59.161273,-65.629885
110.82500,-59.161274,-65.629886
110.83750,-59.161276,-65.629887
110.85000,-59.161277,-65.629888
110.86250,-59.161278,-65.629889
110.87500,-59.161280,-65.629890
110.88750,-59.161281,-65.629890
110.90000,-59.161283,-65.629891
110.91250,-59.161284,-65.629892
110.92500,-59.161285,-65.629893
110.93750,-59.161287,-65.629894
110.95000,-59.161288,-65.629895
110.96250,-59.161290,-65.629896
110.97500,-59.161291,-65.629897
110.98750,-59.161292,-65.629898
111.00000,-59.161294,-65.629899
111.01250,-59.161295,-65.629900
111.02500,-59.161297,-65.629901
111.03750,-59.161298,-65.629902
111.05000,-59.161299,-65.629903
111.06250,-59.161301,-65.629904
111.07500,-59.161302,-65.629905
111.08750,-59.161304,-65.629906
111.10000,-59.161305,-65.629907
111.11250,-59.161306,-65.629908
111.12500,-59.161308,-65.629909
111.13750,-59.161309,-65.629910
111.15000,-59.161310,-65.629911
111.16250,-59.161312,-65.629912
111.17500,-59.161313,-65.629913
111.18750,-59.161315,-65.629914
111.20000,-59.161316,-65.629915
111.21250,-59.161317,-65.629916
111.22500,-59.161319,-65.629917
111.23750,-59.161320,-65.629918
111.25000,-59.161321,-65.629919
111.26250,-59.161323,-65.629920
111.27500,-59.161324,-65.629921
111.28750,-59.161325,-65.629922
111.30000,-59.161327,-65.629923
111.31250,-59.161328,-65.629924
111.32500,-59.161329,-65.629925
111.33750,-59.161331,-65.629926
111.35000,-59.161332,-65.629927
111.36250,-59.161333,-65.629928
111.37500,-59.161335,-65.629929
111.38750,-59.161336,-65.629930
111.40000,-59.161337,-65.629931
111.41250,-59.161339,-65.629932
111.42500,-59.161340,-65.629933
111.43750,-59.161341,-65.629934
111.45000,-59.161343,-65.629935
111.46250,-59.161344,-65.629936
111.47500,-59.161345,-65.629937
111.48750,-59.161346,-65.629938
111.50000,-59.161348,-65.629939
111.51250,-59.161349,-65.629940
111.52500,-59.161350,-65.629941
111.53750,-59.161352,-65.629942
111.55000,-59.161353,-65.629943
111.56250,-59.161354,-65.629944
111.57500,-59.161355,-65.629945
111.58750,-59.161357,-65.629946
111.60000,-59.161358,-65.629947
111.61250,-59.161359,-65.629948
111.62500,-59.161360,-65.629949
111.63750,-59.161362,-65.629950
111.65000,-59.161363,-65.629951
111.66250,-59.161364,-65.629952
111.67500,-59.161365,-65.629953
111.68750,-59.161366,-65.629954
111.70000,-59.161368,-65.629955
111.71250,-59.161369,-65.629956
111.72500,-59.161370,-65.629957
111.73750,-59.161371,-65.629958
111.75000,-59.161372,-65.629959
111.76250,-59.161374,-65.629960
111.77500,-59.161375,-65.629961
111.78750,-59.161376,-65.629962
111.80000,-59.161377,-65.629963
111.81250,-59.161378,-65.629964
111.82500,-59.161379,-65.629965
111.83750,-59.161381,-65.629966
111.85000,-59.161382,-65.629967
111.86250,-59.161383,-65.629968
111.87500,-59.161384,-65.629969
111.88750,-59.161385,-65.629970
111.90000,-59.161386,-65.629971
111.91250,-59.161387,-65.629971
111.92500,-59.161388,-65.629972
111.93750,-59.161390,-65.629973
111.95000,-59.161391,-65.629974
111.96250,-59.161392,-65.629975
111.97500,-59.161393,-65.629976
111.98750,-59.161394,-65.629977
112.00000,-59.161395,-65.629978
112.01250,-59.161396,-65.629979
112.02500,-59.161397,-65.629980
112.03750,-59.161398,-65.629981
112.05000,-59.161399,-65.629982
112.06250,-59.161400,-65.629983
112.07500,-59.161401,-65.629984
112.08750,-59.161402,-65.629985
112.10000,-59.161403,-65.629985
112.11250,-59.161404,-65.629986
112.12500,-59.161405,-65.629987
112.13750,-59.161406,-65.629988
112.15000,-59.161407,-65.629989
112.16250,-59.161408,-65.629990
112.17500,-59.161409,-65.629991
112.18750,-59.161410,-65.629992
112.20000,-59.161411,-65.629993
112.21250,-59.161412,-65.629994
112.22500,-59.161413,-65.629994
112.23750,-59.161414,-65.629995
112.25000,-59.161415,-65.629996
112.26250,-59.161416,-65.629997
112.27500,-59.161417,-65.629998
112.28750,-59.161418,-65.629999
112.30000,-59.161419,-65.630000
112.31250,-59.161420,-65.630001
112.32500,-59.161421,-65.630001
112.33750,-59.161422,-65.630002
112.35000,-59.161422,-65.630003
112.36250,-59.161423,-65.630004
112.37500,-59.161424,-65.630005
112.38750,-59.161425,-65.630006
112.40000,-59.161426,-65.630006
112.41250,-59.161427,-65.630007
112.42500,-59.161428,-65.630008
112.43750,-59.161428,-65.630009
112.45000,-59.161429,-65.630010
112.46250,-59.161430,-65.630010
112.47500,-59.161431,-65.630011
112.48750,-59.161432,-65.630012
112.50000,-59.161433,-65.630013
112.51250,-59.161433,-65.630014
112.52500,-59.161434,-65.630014
112.53750,-59.161435,-65.630015
112.55000,-59.161436,-65.630016
112.56250,-59.161436,-65.630017
112.57500,-59.161437,-65.630018
112.58750,-59.161438,-65.630018
112.60000,-59.161439,-65.630019
112.61250,-59.161439,-65.630020
112.62500,-59.161440,-65.630021
112.63750,-59.161441,-65.630021
112.65000,-59.161442,-65.630022
112.66250,-59.161442,-65.630023
112.67500,-59.161443,-65.630024
112.68750,-59.161444,-65.630024
112.70000,-59.161444,-65.630025
112.71250,-59.161445,-65.630026
112.72500,-59.161446,-65.630027
112.73750,-59.161446,-65.630027
112.75000,-59.161447,-65.630028
112.76250,-59.161448,-65.630029
112.77500,-59.161448,-65.630029
112.78750,-59.161449,-65.630030
112.80000,-59.161449,-65.630031
112.81250,-59.161450,-65.630031
112.82500,-59.161451,-65.630032
112.83750,-59.161451,-65.630033
112.85000,-59.161452,-65.630033
112.86250,-59.161452,-65.630034
112.87500,-59.161453,-65.630035
112.88750,-59.161454,-65.630035
112.90000,-59.161454,-65.630036
112.91250,-59.161455,-65.630037
112.92500,-59.161455,-65.630037
112.93750,-59.161456,-65.630038
112.95000,-59.161456,-65.630039
112.96250,-59.161457,-65.630039
112.97500,-59.161457,-65.630040
112.98750,-59.161458,-65.630040
113.00000,-59.161458,-65.630041
113.01250,-59.161459,-65.630042
113.02500,-59.161459,-65.630042
113.03750,-59.161460,-65.630043
113.05000,-59.161460,-65.630043
113.06250,-59.161461,-65.630044
113.07500,-59.161461,-65.630045
113.08750,-59.161462,-65.630045
113.10000,-59.161462,-65.630046
113.11250,-59.161462,-65.630046
113.12500,-59.161463,-65.630047
113.13750,-59.161463,-65.630047
113.15000,-59.161464,-65.630048
113.16250,-59.161464,-65.630049
113.17500,-59.161464,-65.630049
113.18750,-59.161465,-65.630050
113.20000,-59.161465,-65.630050
113.21250,-59.161465,-65.630051
113.22500,-59.161466,-65.630051
113.23750,-59.161466,-65.630052
113.25000,-59.161467,-65.630052
113.26250,-59.161467,-65.630053
113.27500,-59.161467,-65.630053
113.28750,-59.161467,-65.630054
113.30000,-59.161468,-65.630054
113.31250,-59.161468,-65.630055
113.32500,-59.161468,-65.630055
113.33750,-59.161469,-65.630056
113.35000,-59.161469,-65.630056
113.36250,-59.161469,-65.630056
113.37500,-59.161469,-65.630057
113.38750,-59.161470,-65.630057
113.40000,-59.161470,-65.630058
113.41250,-59.161470,-65.630058
113.42500,-59.161470,-65.630059
113.43750,-59.161471,-65.630059
113.45000,-59.161471,-65.630059
113.46250,-59.161471,-65.630060
113.47500,-59.161471,-65.630060
113.48750,-59.161471,-65.630061
113.50000,-59.161472,-65.630061
113.51250,-59.161472,-65.630061
113.52500,-59.161472,-65.630062
113.53750,-59.161472,-65.630062
113.55000,-59.161472,-65.630063
113.56250,-59.161472,-65.630063
113.57500,-59.161473,-65.630063
113.58750,-59.161473,-65.630064
113.60000,-59.161473,-65.630064
113.61250,-59.161473,-65.630064
113.62500,-59.161473,-65.630065
113.63750,-59.161473,-65.630065
113.65000,-59.161473,-65.630065
113.66250,-59.161473,-65.630066
113.67500,-59.161473,-65.630066
113.68750,-59.161473,-65.630066
113.70000,-59.161474,-65.630067
113.71250,-59.161474,-65.630067
113.72500,-59.161474,-65.630067
113.73750,-59.161474,-65.630068
113.75000,-59.161474,-65.630068
113.76250,-59.161474,-65.630068
113.77500,-59.161474,-65.630068
113.78750,-59.161474,-65.630069
113.80000,-59.161474,-65.630069
113.81250,-59.161474,-65.630069
113.82500,-59.161474,-65.630069
113.83750,-59.161474,-65.630070
113.85000,-59.161474,-65.630070
113.86250,-59.161474,-65.630070
113.87500,-59.161474,-65.630070
113.88750,-59.161474,-65.630071
113.90000,-59.161474,-65.630071
113.91250,-59.161474,-65.630071
113.92500,-59.161473,-65.630071
113.93750,-59.161473,-65.630071
113.95000,-59.161473,-65.630072
113.96250,-59.161473,-65.630072
113.97500,-59.161473,-65.630072
113.98750,-59.161473,-65.630072
114.00000,-59.161473,-65.630072
114.01250,-59.161473,-65.630072
114.02500,-59.161473,-65.630073
114.03750,-59.161473,-65.630073
114.05000,-59.161472,-65.630073
114.06250,-59.161472,-65.630073
114.07500,-59.161472,-65.630073
114.08750,-59.161472,-65.630073
114.10000,-59.161472,-65.630073
114.11250,-59.161472,-65.630074
114.12500,-59.161472,-65.630074
114.13750,-59.161471,-65.630074
114.15000,-59.161471,-65.630074
114.16250,-59.161471,-65.630074
114.17500,-59.161471,-65.630074
114.18750,-59.161471,-65.630074
114.20000,-59.161470,-65.630074
114.21250,-59.161470,-65.630074
114.22500,-59.161470,-65.630074
114.23750,-59.161470,-65.630074
114.25000,-59.161470,-65.630075
114.26250,-59.161469,-65.630075
114.27500,-59.161469,-65.630075
114.28750,-59.161469,-65.630075
114.30000,-59.161469,-65.630075
114.31250,-59.161468,-65.630075
114.32500,-59.161468,-65.630075
114.33750,-59.161468,-65.630075
114.35000,-59.161467,-65.630075
114.36250,-59.161467,-65.630075
114.37500,-59.161467,-65.630075
114.38750,-59.161467,-65.630075
114.40000,-59.161466,-65.630075
114.41250,-59.161466,-65.630075
114.42500,-59.161466,-65.630075
114.43750,-59.161465,-65.630075
114.45000,-59.161465,-65.630075
114.46250,-59.161465,-65.630075
114.47500,-59.161464,-65.630075
114.48750,-59.161464,-65.630075
114.50000,-59.161464,-65.630075
114.51250,-59.161463,-65.630075
114.52500,-59.161463,-65.630075
114.53750,-59.161463,-65.630075
114.55000,-59.161462,-65.630075
114.56250,-59.161462,-65.630074
114.57500,-59.161462,-65.630074
114.58750,-59.161461,-65.630074
114.60000,-59.161461,-65.630074
114.61250,-59.161460,-65.630074
114.62500,-59.161460,-65.630074
114.63750,-59.161460,-65.630074
114.65000,-59.161459,-65.630074
114.66250,-59.161459,-65.630074
114.67500,-59.161458,-65.630074
114.68750,-59.161458,-65.630074
114.70000,-59.161458,-65.630073
114.71250,-59.161457,-65.630073
114.72500,-59.161457,-65.630073
114.73750,-59.161456,-65.630073
114.75000,-59.161456,-65.630073
114.76250,-59.161455,-65.630073
114.77500,-59.161455,-65.630073
114.78750,-59.161454,-65.630073
114.80000,-59.161454,-65.630072
114.81250,-59.161454,-65.630072
114.82500,-59.161453,-65.630072
114.83750,-59.161453,-65.630072
114.85000,-59.161452,-65.630072
114.86250,-59.161452,-65.630072
114.87500,-59.161451,-65.630071
114.88750,-59.161451,-65.630071
114.90000,-59.161450,-65.630071
114.91250,-59.161450,-65.630071
114.92500,-59.161449,-65.630071
114.93750,-59.161449,-65.630070
114.95000,-59.161448,-65.630070
114.96250,-59.161448,-65.630070
114.97500,-59.161447,-65.630070
114.98750,-59.161447,-65.630070
115.00000,-59.161446,-65.630069
115.01250,-59.161446,-65.630069
115.02500,-59.161445,-65.630069
115.03750,-59.161444,-65.630069
115.05000,-59.161444,-65.630069
115.06250,-59.161443,-65.630068
115.07500,-59.161443,-65.630068
115.08750,-59.161442,-65.630068
115.10000,-59.161442,-65.630068
115.11250,-59.161441,-65.630067
115.12500,-59.161441,-65.630067
115.13750,-59.161440,-65.630067
115.15000,-59.161439,-65.630067
115.16250,-59.161439,-65.630066
115.17500,-59.161438,-65.630066
115.18750,-59.161438,-65.630066
115.20000,-59.161437,-65.630065
115.21250,-59.161437,-65.630065
115.22500,-59.161436,-65.630065
115.23750,-59.161435,-65.630065
115.25000,-59.161435,-65.630064
115.26250,-59.161434,-65.630064
115.27500,-59.161434,-65.630064
115.28750,-59.161433,-65.630063
115.30000,-59.161432,-65.630063
115.31250,-59.161432,-65.630063
115.32500,-59.161431,-65.630063
115.33750,-59.161431,-65.630062
115.35000,-59.161430,-65.630062
115.36250,-59.161429,-65.630062
115.37500,-59.161429,-65.630061
115.38750,-59.161428,-65.630061
115.40000,-59.161428,-65.630061
115.41250,-59.161427,-65.630060
115.42500,-59.161426,-65.630060
115.43750,-59.161426,-65.630060
115.45000,-59.161425,-65.630059
115.46250,-59.161424,-65.630059
115.47500,-59.161424,-65.630059
115.48750,-59.161423,-65.630058
115.50000,-59.161422,-65.630058
115.51250,-59.161422,-65.630057
115.52500,-59.161421,-65.630057
115.53750,-59.161421,-65.630057
115.55000,-59.161420,-65.630056
115.56250,-59.161419,-65.630056
115.57500,-59.161419,-65.630056
115.58750,-59.161418,-65.630055
115.60000,-59.161417,-65.630055
115.61250,-59.161417,-65.630055
115.62500,-59.161416,-65.630054
115.63750,-59.161415,-65.630054
115.65000,-59.161415,-65.630053
115.66250,-59.161414,-65.630053
115.67500,-59.161413,-65.630053
115.68750,-59.161413,-65.630052
115.70000,-59.161412,-65.630052
115.71250,-59.161411,-65.630051
115.72500,-59.161411,-65.630051
115.73750,-59.161410,-65.630051
115.75000,-59.161409,-65.630050
115.76250,-59.161409,-65.630050
115.77500,-59.161408,-65.630049
115.78750,-59.161407,-65.630049
115.80000,-59.161407,-65.630049
115.81250,-59.161406,-65.630048
115.82500,-59.161405,-65.630048
115.83750,-59.161405,-65.630047
115.85000,-59.161404,-65.630047
115.86250,-59.161403,-65.630046
115.87500,-59.161403,-65.630046
115.88750,-59.161402,-65.630046
115.90000,-59.161401,-65.630045
115.91250,-59.161401,-65.630045
115.92500,-59.161400,-65.630044
115.93750,-59.161399,-65.630044
115.95000,-59.161399,-65.630043
115.96250,-59.161398,-65.630043
115.97500,-59.161397,-65.630043
115.98750,-59.161397,-65.630042
116.00000,-59.161396,-65.630042
116.01250,-59.161395,-65.630041
116.02500,-59.161394,-65.630041
116.03750,-59.161394,-65.630040
116.05000,-59.161393,-65.630040
116.06250,-59.161392,-65.630039
116.07500,-59.161392,-65.630039
116.08750,-59.161391,-65.630039
116.10000,-59.161390,-65.630038
116.11250,-59.161390,-65.630038
116.12500,-59.161389,-65.630037
116.13750,-59.161388,-65.630037
116.15000,-59.161388,-65.630036
116.16250,-59.161387,-65.630036
116.17500,-59.161386,-65.630035
116.18750,-59.161386,-65.630035
116.20000,-59.161385,-65.630034
116.21250,-59.161384,-65.630034
116.22500,-59.161384,-65.630033
116.23750,-59.161383,-65.630033
116.25000,-59.161382,-65.630032
116.26250,-59.161382,-65.630032
116.27500,-59.161381,-65.630032
116.28750,-59.161380,-65.630031
116.30000,-59.161380,-65.630031
116.31250,-59.161379,-65.630030
116.32500,-59.161378,-65.630030
116.33750,-59.161377,-65.630029
116.35000,-59.161377,-65.630029
116.36250,-59.161376,-65.630028
116.37500,-59.161375,-65.630028
116.38750,-59.161375,-65.630027
116.40000,-59.161374,-65.630027
116.41250,-59.161373,-65.630026
116.42500,-59.161373,-65.630026
116.43750,-59.161372,-65.630025
116.45000,-59.161371,-65.630025
116.46250,-59.161371,-65.630024
116.47500,-59.161370,-65.630024
116.48750,-59.161369,-65.630023
116.50000,-59.161369,-65.630023
116.51250,-59.161368,-65.630022
116.52500,-59.161367,-65.630022
116.53750,-59.161367,-65.630021
116.55000,-59.161366,-65.630021
116.56250,-59.161366,-65.630021
116.57500,-59.161365,-65.630020
116.58750,-59.161364,-65.630020
116.60000,-59.161364,-65.630019
116.61250,-59.161363,-65.630019
116.62500,-59.161362,-65.630018
116.63750,-59.161362,-65.630018
116.65000,-59.161361,-65.630017
116.66250,-59.161360,-65.630017
116.67500,-59.161360,-65.630016
116.68750,-59.161359,-65.630016
116.70000,-59.161358,-65.630015
116.71250,-59.161358,-65.630015
116.72500,-59.161357,-65.630014
116.73750,-59.161356,-65.630014
116.75000,-59.161356,-65.630013
116.76250,-59.161355,-65.630013
116.77500,-59.161355,-65.630012
116.78750,-59.161354,-65.630012
116.80000,-59.161353,-65.630011
116.81250,-59.161353,-65.630011
116.82500,-59.161352,-65.630010
116.83750,-59.161352,-65.630010
116.85000,-59.161351,-65.630009
116.86250,-59.161350,-65.630009
116.87500,-59.161350,-65.630008
116.88750,-59.161349,-65.630008
116.90000,-59.161348,-65.630007
116.91250,-59.161348,-65.630007
116.92500,-59.161347,-65.630006
116.93750,-59.161347,-65.630006
116.95000,-59.161346,-65.630005
116.96250,-59.161345,-65.630005
116.97500,-59.161345,-65.630005
116.98750,-59.161344,-65.630004
117.00000,-59.161344,-65.630004
117.01250,-59.161343,-65.630003
117.02500,-59.161343,-65.630003
117.03750,-59.161342,-65.630002
117.05000,-59.161341,-65.630002
117.06250,-59.161341,-65.630001
117.07500,-59.161340,-65.630001
117.08750,-59.161340,-65.630000
117.10000,-59.161339,-65.630000
117.11250,-59.161339,-65.629999
117.12500,-59.161338,-65.629999
117.13750,-59.161337,-65.629998
117.15000,-59.161337,-65.629998
117.16250,-59.161336,-65.629997
117.17500,-59.161336,-65.629997
117.18750,-59.161335,-65.629996
117.20000,-59.161335,-65.629996
117.21250,-59.161334,-65.629996
117.22500,-59.161334,-65.629995
117.23750,-59.161333,-65.629995
117.25000,-59.161332,-65.629994
117.26250,-59.161332,-65.629994
117.27500,-59.161331,-65.629993
117.28750,-59.161331,-65.629993
117.30000,-59.161330,-65.629992
117.31250,-59.161330,-65.629992
117.32500,-59.161329,-65.629991
117.33750,-59.161329,-65.629991
117.35000,-59.161328,-65.629991
117.36250,-59.161328,-65.629990
117.37500,-59.161327,-65.629990
117.38750,-59.161327,-65.629989
117.40000,-59.161326,-65.629989
117.41250,-59.161326,-65.629988
117.42500,-59.161325,-65.629988
117.43750,-59.161325,-65.629987
117.45000,-59.161324,-65.629987
117.46250,-59.161324,-65.629987
117.47500,-59.161323,-65.629986
117.48750,-59.161323,-65.629986
117.50000,-59.161322,-65.629985
117.51250,-59.161322,-65.629985
117.52500,-59.161321,-65.629984
117.53750,-59.161321,-65.629984
117.55000,-59.161321,-65.629984
117.56250,-59.161320,-65.629983
117.57500,-59.161320,-65.629983
117.58750,-59.161319,-65.629982
117.60000,-59.161319,-65.629982
117.61250,-59.161318,-65.629981
117.62500,-59.161318,-65.629981
117.63750,-59.161317,-65.629981
117.65000,-59.161317,-65.629980
117.66250,-59.161317,-65.629980
117.67500,-59.161316,-65.629979
117.68750,-59.161316,-65.629979
117.70000,-59.161315,-65.629979
117.71250,-59.161315,-65.629978
117.72500,-59.161314,-65.629978
117.73750,-59.161314,-65.629977
117.75000,-59.161314,-65.629977
117.76250,-59.161313,-65.629977
117.77500,-59.161313,-65.629976
117.78750,-59.161312,-65.629976
117.80000,-59.161312,-65.629975
117.81250,-59.161312,-65.629975
117.82500,-59.161311,-65.629975
117.83750,-59.161311,-65.629974
117.85000,-59.161311,-65.629974
117.86250,-59.161310,-65.629974
117.87500,-59.161310,-65.629973
117.88750,-59.161309,-65.629973
117.90000,-59.161309,-65.629972
117.91250,-59.161309,-65.629972
117.92500,-59.161308,-65.629972
117.93750,-59.161308,-65.629971
117.95000,-59.161308,-65.629971
117.96250,-59.161307,-65.629971
117.97500,-59.161307,-65.629970
117.98750,-59.161307,-65.629970
118.00000,-59.161306,-65.629970
118.01250,-59.161306,-65.629969
118.02500,-59.161306,-65.629969
118.03750,-59.161305,-65.629968
118.05000,-59.161305,-65.629968
118.06250,-59.161305,-65.629968
118.07500,-59.161304,-65.629967
118.08750,-59.161304,-65.629967
118.10000,-59.161304,-65.629967
118.11250,-59.161304,-65.629966
118.12500,-59.161303,-65.629966
118.13750,-59.161303,-65.629966
118.15000,-59.161303,-65.629965
118.16250,-59.161302,-65.629965
118.17500,-59.161302,-65.629965
118.18750,-59.161302,-65.629964
118.20000,-59.161302,-65.629964
118.21250,-59.161301,-65.629964
118.22500,-59.161301,-65.629964
118.23750,-59.161301,-65.629963
118.25000,-59.161301,-65.629963
118.26250,-59.161300,-65.629963
118.27500,-59.161300,-65.629962
118.28750,-59.161300,-65.629962
118.30000,-59.161300,-65.629962
118.31250,-59.161299,-65.629961
118.32500,-59.161299,-65.629961
118.33750,-59.161299,-65.629961
118.35000,-59.161299,-65.629961
118.36250,-59.161298,-65.629960
118.37500,-59.161298,-65.629960
118.38750,-59.161298,-65.629960
118.40000,-59.161298,-65.629959
118.41250,-59.161298,-65.629959
118.42500,-59.161297,-65.629959
118.43750,-59.161297,-65.629959
118.45000,-59.161297,-65.629958
118.46250,-59.161297,-65.629958
118.47500,-59.161297,-65.629958
118.48750,-59.161296,-65.629958
118.50000,-59.161296,-65.629957
118.51250,-59.161296,-65.629957
118.52500,-59.161296,-65.629957
118.53750,-59.161296,-65.629957
118.55000,-59.161295,-65.629956
118.56250,-59.161295,-65.629956
118.57500,-59.161295,-65.629956
118.58750,-59.161295,-65.629956
118.60000,-59.161295,-65.629955
118.61250,-59.161295,-65.629955
118.62500,-59.161295,-65.629955
118.63750,-59.161294,-65.629955
118.65000,-59.161294,-65.629954
118.66250,-59.161294,-65.629954
118.67500,-59.161294,-65.629954
118.68750,-59.161294,-65.629954
118.70000,-59.161294,-65.629954
118.71250,-59.161294,-65.629953
118.72500,-59.161294,-65.629953
118.73750,-59.161293,-65.629953
118.75000,-59.161293,-65.629953
118.76250,-59.161293,-65.629953
118.77500,-59.161293,-65.629952
118.78750,-59.161293,-65.629952
118.80000,-59.161293,-65.629952
118.81250,-59.161293,-65.629952
118.82500,-59.161293,-65.629952
118.83750,-59.161293,-65.629951
118.85000,-59.161293,-65.629951
118.86250,-59.161293,-65.629951
118.87500,-59.161292,-65.629951
118.88750,-59.161292,-65.629951
118.90000,-59.161292,-65.629951
118.91250,-59.161292,-65.629950
118.92500,-59.161292,-65.629950
118.93750,-59.161292,-65.629950
118.95000,-59.161292,-65.629950
118.96250,-59.161292,-65.629950
118.97500,-59.161292,-65.629950
118.98750,-59.161292,-65.629949
119.00000,-59.161292,-65.629949
119.01250,-59.161292,-65.629949
119.02500,-59.161292,-65.629949
119.03750,-59.161292,-65.629949
119.05000,-59.161292,-65.629949
119.06250,-59.161292,-65.629949
119.07500,-59.161292,-65.629948
119.08750,-59.161292,-65.629948
119.10000,-59.161292,-65.629948
119.11250,-59.161292,-65.629948
119.12500,-59.161292,-65.629948
119.13750,-59.161292,-65.629948
119.15000,-59.161292,-65.629948
119.16250,-59.161292,-65.629948
119.17500,-59.161292,-65.629947
119.18750,-59.161292,-65.629947
119.20000,-59.161292,-65.629947
119.21250,-59.161292,-65.629947
119.22500,-59.161292,-65.629947
119.23750,-59.161292,-65.629947
119.25000,-59.161292,-65.629947
119.26250,-59.161292,-65.629947
119.27500,-59.161292,-65.629947
119.28750,-59.161292,-65.629947
119.30000,-59.161292,-65.629946
119.31250,-59.161292,-65.629946
119.32500,-59.161292,-65.629946
119.33750,-59.161292,-65.629946
119.35000,-59.161292,-65.629946
119.36250,-59.161293,-65.629946
119.37500,-59.161293,-65.629946
119.38750,-59.161293,-65.629946
119.40000,-59.161293,-65.629946
119.41250,-59.161293,-65.629946
119.42500,-59.161293,-65.629946
119.43750,-59.161293,-65.629946
119.45000,-59.161293,-65.629946
119.46250,-59.161293,-65.629946
119.47500,-59.161293,-65.629946
119.48750,-59.161293,-65.629946
119.50000,-59.161293,-65.629945
119.51250,-59.161294,-65.629945
119.52500,-59.161294,-65.629945
119.53750,-59.161294,-65.629945
119.55000,-59.161294,-65.629945
119.56250,-59.161294,-65.629945
119.57500,-59.161294,-65.629945
119.58750,-59.161294,-65.629945
119.60000,-59.161294,-65.629945
119.61250,-59.161294,-65.629945
119.62500,-59.161295,-65.629945
119.63750,-59.161295,-65.629945
119.65000,-59.161295,-65.629945
119.66250,-59.161295,-65.629945
119.67500,-59.161295,-65.629945
119.68750,-59.161295,-65.629945
119.70000,-59.161295,-65.629945
119.71250,-59.161296,-65.629945
119.72500,-59.161296,-65.629945
119.73750,-59.161296,-65.629945
119.75000,-59.161296,-65.629945
119.76250,-59.161296,-65.629945
119.77500,-59.161296,-65.629945
119.78750,-59.161296,-65.629945
119.80000,-59.161297,-65.629945
119.81250,-59.161297,-65.629945
119.82500,-59.161297,-65.629945
119.83750,-59.161297,-65.629945
119.85000,-59.161297,-65.629945
119.86250,-59.161298,-65.629945
119.87500,-59.161298,-65.629945
119.88750,-59.161298,-65.629945
119.90000,-59.161298,-65.629945
119.91250,-59.161298,-65.629945
119.92500,-59.161298,-65.629946
119.93750,-59.161299,-65.629946
119.95000,-59.161299,-65.629946
119.96250,-59.161299,-65.629946
119.97500,-59.161299,-65.629946
119.98750,-59.161299,-65.629946
120.00000,-59.161300,-65.629946
120.01250,-59.161300,-65.629946
120.02500,-59.161300,-65.629946
120.03750,-59.161300,-65.629946
120.05000,-59.161300,-65.629946
120.06250,-59.161301,-65.629946
120.07500,-59.161301,-65.629946
120.08750,-59.161301,-65.629946
120.10000,-59.161301,-65.629946
120.11250,-59.161302,-65.629946
120.12500,-59.161302,-65.629946
120.13750,-59.161302,-65.629947
120.15000,-59.161302,-65.629947
120.16250,-59.161302,-65.629947
120.17500,-59.161303,-65.629947
120.18750,-59.161303,-65.629947
120.20000,-59.161303,-65.629947
120.21250,-59.161303,-65.629947
120.22500,-59.161304,-65.629947
120.23750,-59.161304,-65.629947
120.25000,-59.161304,-65.629947
120.26250,-59.161304,-65.629947
120.27500,-59.161305,-65.629948
120.28750,-59.161305,-65.629948
120.30000,-59.161305,-65.629948
120.31250,-59.161305,-65.629948
120.32500,-59.161306,-65.629948
120.33750,-59.161306,-65.629948
120.35000,-59.161306,-65.629948
120.36250,-59.161306,-65.629948
120.37500,-59.161307,-65.629948
120.38750,-59.161307,-65.629949
120.40000,-59.161307,-65.629949
120.41250,-59.161308,-65.629949
120.42500,-59.161308,-65.629949
120.43750,-59.161308,-65.629949
120.45000,-59.161308,-65.629949
120.46250,-59.161309,-65.629949
120.47500,-59.161309,-65.629949
120.48750,-59.161309,-65.629950
120.50000,-59.161309,-65.629950
120.51250,-59.161310,-65.629950
120.52500,-59.161310,-65.629950
120.53750,-59.161310,-65.629950
120.55000,-59.161311,-65.629950
120.56250,-59.161311,-65.629950
120.57500,-59.161311,-65.629950
120.58750,-59.161311,-65.629951
120.60000,-59.161312,-65.629951
120.61250,-59.161312,-65.629951
120.62500,-59.161312,-65.629951
120.63750,-59.161313,-65.629951
120.65000,-59.161313,-65.629951
120.66250,-59.161313,-65.629952
120.67500,-59.161314,-65.629952
120.68750,-59.161314,-65.629952
120.70000,-59.161314,-65.629952
120.71250,-59.161314,-65.629952
120.72500,-59.161315,-65.629952
120.73750,-59.161315,-65.629952
120.75000,-59.161315,-65.629953
120.76250,-59.161316,-65.629953
120.77500,-59.161316,-65.629953
120.78750,-59.161316,-65.629953
120.80000,-59.161317,-65.629953
120.81250,-59.161317,-65.629954
120.82500,-59.161317,-65.629954
120.83750,-59.161317,-65.629954
120.85000,-59.161318,-65.629954
120.86250,-59.161318,-65.629954
120.87500,-59.161318,-65.629954
120.88750,-59.161319,-65.629955
120.90000,-59.161319,-65.629955
120.91250,-59.161319,-65.629955
120.92500,-59.161320,-65.629955
120.93750,-59.161320,-65.629955
120.95000,-59.161320,-65.629955
120.96250,-59.161321,-65.629956
120.97500,-59.161321,-65.629956
120.98750,-59.161321,-65.629956
121.00000,-59.161322,-65.629956
121.01250,-59.161322,-65.629956
121.02500,-59.161322,-65.629957
121.03750,-59.161323,-65.629957
