t_ms,vm_soma_mV,vm_far_mV
109.97,-67.74248629,-75.99555464
109.98,-67.72170268,-75.97862686
109.99,-67.70092597,-75.96169079
110,-67.68015569,-75.9447474
110.01,-67.65940436,-75.92779311
110.02,-67.63865925,-75.91083708
110.03,-67.61792815,-75.89387015
110.04,-67.59720904,-75.87689574
110.05,-67.57649631,-75.85991627
110.06,-67.5557892,-75.84293313
110.07,-67.53509586,-75.82593221
110.08,-67.51441572,-75.80892894
110.09,-67.49374173,-75.79192116
110.1,-67.4730798,-75.77490362
110.11,-67.45242503,-75.75788409
110.12,-67.43178252,-75.74085972
110.13,-67.41115272,-75.72382471
110.14,-67.3905374,-75.70678648
110.15,-67.36992692,-75.68974428
110.16,-67.34933005,-75.67269294
110.17,-67.32873315,-75.65564063
110.18,-67.30815607,-75.63858447
110.19,-67.28758517,-75.62152252
110.2,-67.26702052,-75.60445
110.21,-67.24646927,-75.58737037
110.22,-67.22592423,-75.57028551
110.23,-67.20539245,-75.55319975
110.24,-67.18486691,-75.53610925
110.25,-67.16435494,-75.5190133
110.26,-67.14385641,-75.5019115
110.27,-67.12337049,-75.48480754
110.28,-67.1028914,-75.46769801
110.29,-67.08242544,-75.45058354
110.3,-67.06196544,-75.43346958
110.31,-67.04151907,-75.41635162
110.32,-67.02108005,-75.39922742
110.33,-67.00065356,-75.38210577
110.34,-66.98023429,-75.36497729
110.35,-66.95983462,-75.34784879
110.36,-66.93943351,-75.3307132
110.37,-66.91904742,-75.31358047
110.38,-66.8986731,-75.29645025
110.39,-66.8783069,-75.27930488
110.4,-66.85794576,-75.2621586
110.41,-66.83760488,-75.2450128
110.42,-66.81726442,-75.22786924
110.43,-66.79694331,-75.21071913
110.44,-66.77662937,-75.19356693
110.45,-66.75632228,-75.17641345
110.46,-66.73603593,-75.15926104
110.47,-66.71574871,-75.14209572
110.48,-66.695475,-75.12493514
110.49,-66.67520768,-75.10777437
110.5,-66.65495333,-75.09061585
110.51,-66.6347062,-75.07345215
110.52,-66.61447263,-75.05629064
110.53,-66.5942455,-75.03912999
110.54,-66.57402586,-75.02196742
110.55,-66.55382572,-75.00479845
110.56,-66.53363219,-74.98763438
110.57,-66.51345159,-74.97046674
110.58,-66.49327827,-74.95330466
110.59,-66.47311888,-74.936138
110.6,-66.45296685,-74.91897114
110.61,-66.43282813,-74.90180217
110.62,-66.41269577,-74.88463812
110.63,-66.39257677,-74.86747234
110.64,-66.37246377,-74.85030884
110.65,-66.35235786,-74.83313997
110.66,-66.33226569,-74.81597741
110.67,-66.31218056,-74.79881689
110.68,-66.29210232,-74.7816533
110.69,-66.27203698,-74.76449554
110.7,-66.2519787,-74.74733445
110.71,-66.23193495,-74.73017432
110.72,-66.21190353,-74.7130161
110.73,-66.19187953,-74.69586116
110.74,-66.17186178,-74.67870643
110.75,-66.15185053,-74.66155251
110.76,-66.13185397,-74.64440074
110.77,-66.11186406,-74.62725126
110.78,-66.09188816,-74.61010761
110.79,-66.07191838,-74.59295593
110.8,-66.05196241,-74.57581045
110.81,-66.03201368,-74.55867117
110.82,-66.01207784,-74.54152414
110.83,-65.99214278,-74.52439024
110.84,-65.97221435,-74.5072512
110.85,-65.95230611,-74.49012529
110.86,-65.93240541,-74.47299182
110.87,-65.91251826,-74.45586886
110.88,-65.89263098,-74.43875007
110.89,-65.87274963,-74.4216322
110.9,-65.85288963,-74.40450953
110.91,-65.83302967,-74.38738969
110.92,-65.81318353,-74.37027691
110.93,-65.79334391,-74.35316868
110.94,-65.77350536,-74.33606328
110.95,-65.75367978,-74.31896753
110.96,-65.73387529,-74.3018725
110.97,-65.71406306,-74.28478238
110.98,-65.69425757,-74.26769519
110.99,-65.67447356,-74.25060424
111,-65.65469583,-74.23351654
111.01,-65.63492542,-74.21644219
111.02,-65.61516903,-74.19937168
111.03,-65.59541973,-74.18230027
111.04,-65.57567089,-74.16523577
111.05,-65.5559353,-74.14817124
111.06,-65.53620728,-74.13112252
111.07,-65.51648558,-74.11407234
111.08,-65.49677154,-74.09702263
111.09,-65.4770639,-74.0799839
111.1,-65.45736908,-74.06294907
111.11,-65.43767596,-74.04591417
111.12,-65.41799524,-74.02888212
111.13,-65.39832177,-74.01185305
111.14,-65.3786554,-73.99483718
111.15,-65.35899615,-73.97782468
111.16,-65.33934471,-73.96082327
111.17,-65.31970009,-73.94382432
111.18,-65.3000686,-73.92682553
111.19,-65.28044377,-73.9098367
111.2,-65.26082633,-73.89284659
111.21,-65.24121662,-73.87586383
111.22,-65.22160594,-73.85889231
111.23,-65.20200982,-73.84192712
111.24,-65.18242083,-73.82496655
111.25,-65.16283113,-73.8080066
111.26,-65.14324839,-73.79105752
111.27,-65.12367401,-73.77411131
111.28,-65.10411259,-73.75717497
111.29,-65.0845514,-73.74024599
111.3,-65.06500455,-73.7233211
111.31,-65.04545737,-73.70640446
111.32,-65.02591768,-73.68948709
111.33,-65.00638451,-73.67257947
111.34,-64.98685911,-73.65567892
111.35,-64.96734024,-73.638785
111.36,-64.94782097,-73.62189739
111.37,-64.92831553,-73.60501766
111.38,-64.90881104,-73.58814097
111.39,-64.88931359,-73.57127698
111.4,-64.86982321,-73.5544179
111.41,-64.85033309,-73.53756522
111.42,-64.83084909,-73.52071936
111.43,-64.8113724,-73.50387768
111.44,-64.79190304,-73.48704587
111.45,-64.77244077,-73.47021874
111.46,-64.75298568,-73.45340059
111.47,-64.73353729,-73.43659562
111.48,-64.71408845,-73.41979224
111.49,-64.69464825,-73.40299436
111.5,-64.67520831,-73.38620636
111.51,-64.6557741,-73.36941896
111.52,-64.6363467,-73.35264778
111.53,-64.61692006,-73.33588191
111.54,-64.59749447,-73.31911682
111.55,-64.57807517,-73.30236274
111.56,-64.55866895,-73.28562132
111.57,-64.53926342,-73.26888706
111.58,-64.51985911,-73.2521626
111.59,-64.50046189,-73.23544027
111.6,-64.48106392,-73.21872572
111.61,-64.46168015,-73.20202091
111.62,-64.44228982,-73.18531743
111.63,-64.42291259,-73.16862708
111.64,-64.40352956,-73.15194255
111.65,-64.38414689,-73.13526884
111.66,-64.364777,-73.11860615
111.67,-64.34540783,-73.10194559
111.68,-64.32603931,-73.08529281
111.69,-64.30667698,-73.06864638
111.7,-64.28731536,-73.05201145
111.71,-64.26795365,-73.03538891
111.72,-64.24859873,-73.01877363
111.73,-64.22924434,-73.00216519
111.74,-64.20988998,-72.98557041
111.75,-64.19054265,-72.9689772
111.76,-64.17119599,-72.95238925
111.77,-64.15184935,-72.93581568
111.78,-64.13250331,-72.91924835
111.79,-64.11316312,-72.90269103
111.8,-64.09382338,-72.8861487
111.81,-64.07448386,-72.86961221
111.82,-64.05515198,-72.85308076
111.83,-64.03582009,-72.83655323
111.84,-64.01648784,-72.82003676
111.85,-63.99715654,-72.80353391
111.86,-63.97782471,-72.78703964
111.87,-63.95849396,-72.77054701
111.88,-63.93916233,-72.75406294
111.89,-63.91983179,-72.73759169
111.9,-63.90050776,-72.7211211
111.91,-63.88118381,-72.70466874
111.92,-63.86185284,-72.6882194
111.93,-63.84252187,-72.67178365
111.94,-63.82318485,-72.65535729
111.95,-63.8038544,-72.63893926
111.96,-63.78451808,-72.62252502
111.97,-63.76518776,-72.60612042
111.98,-63.74585785,-72.58972834
111.99,-63.72652095,-72.57334348
112,-63.70718469,-72.55696395
112.01,-63.68785474,-72.54060012
112.02,-63.66851142,-72.5242414
112.03,-63.64917591,-72.50789034
112.04,-63.6298402,-72.49154987
112.05,-63.61049761,-72.47521847
112.06,-63.59114759,-72.45889556
112.07,-63.57179788,-72.44257681
112.08,-63.55244185,-72.42626916
112.09,-63.53308498,-72.40996904
112.1,-63.51372823,-72.39368075
112.11,-63.49436559,-72.37740292
112.12,-63.47499557,-72.36113515
112.13,-63.45563205,-72.34487537
112.14,-63.43626248,-72.32862366
112.15,-63.41688641,-72.31238166
112.16,-63.39750998,-72.29615222
112.17,-63.37813407,-72.27991965
112.18,-63.35875021,-72.26370089
112.19,-63.33936618,-72.24749651
112.2,-63.31997571,-72.23130092
112.21,-63.30057227,-72.21510797
112.22,-63.28116286,-72.19892609
112.23,-63.26175206,-72.18275283
112.24,-63.24234037,-72.16658663
112.25,-63.22292291,-72.15043316
112.26,-63.20349844,-72.13428295
112.27,-63.18406734,-72.11814485
112.28,-63.16462873,-72.10201613
112.29,-63.14518467,-72.08589641
112.3,-63.12573178,-72.06977973
112.31,-63.10627276,-72.05367489
112.32,-63.08681351,-72.03758147
112.33,-63.06734165,-72.02149945
112.34,-63.0478616,-72.00542163
112.35,-63.02837545,-71.98935305
112.36,-63.0088752,-71.97328627
112.37,-62.9893682,-71.95723121
112.38,-62.96985361,-71.94118099
112.39,-62.95033211,-71.92514468
112.4,-62.93080362,-71.90911937
112.41,-62.91126235,-71.89310527
112.42,-62.89171992,-71.87708987
112.43,-62.87216366,-71.86108925
112.44,-62.8525945,-71.84508969
112.45,-62.83301761,-71.82910227
112.46,-62.81342688,-71.81312669
112.47,-62.79382272,-71.79715476
112.48,-62.77421833,-71.78119253
112.49,-62.75460631,-71.76524152
112.5,-62.73498058,-71.74929799
112.51,-62.71534674,-71.7333608
112.52,-62.69568692,-71.71742837
112.53,-62.67602568,-71.7015094
112.54,-62.65635126,-71.68559573
112.55,-62.63666284,-71.66969599
112.56,-62.61696055,-71.65379902
112.57,-62.59724468,-71.63790837
112.58,-62.57752063,-71.62202269
112.59,-62.55778325,-71.60614975
112.6,-62.53803143,-71.59028446
112.61,-62.51825976,-71.57441885
112.62,-62.49847388,-71.55857348
112.63,-62.47867318,-71.54272748
112.64,-62.45885771,-71.52689107
112.65,-62.43902935,-71.51106262
112.66,-62.41918717,-71.49523909
112.67,-62.39933016,-71.47942612
112.68,-62.37945967,-71.46361979
112.69,-62.3595684,-71.4478199
112.7,-62.3396549,-71.43202657
112.71,-62.31972817,-71.41623674
112.72,-62.29978072,-71.40045666
112.73,-62.279819,-71.38468916
112.74,-62.25983563,-71.36892583
112.75,-62.23983163,-71.35316666
112.76,-62.21981286,-71.3374124
112.77,-62.19978042,-71.32166454
112.78,-62.17972713,-71.30592965
112.79,-62.15964631,-71.29019759
112.8,-62.13955639,-71.27446718
112.81,-62.11944074,-71.25875168
112.82,-62.09930354,-71.24304362
112.83,-62.07914451,-71.22733274
112.84,-62.0589647,-71.21163453
112.85,-62.03876358,-71.19594536
112.86,-62.01854688,-71.18026013
112.87,-61.99829716,-71.16458093
112.88,-61.97802548,-71.14890211
112.89,-61.95773843,-71.13323701
112.9,-61.93741776,-71.11757059
112.91,-61.91707586,-71.10191396
112.92,-61.89670546,-71.08625952
112.93,-61.87631293,-71.07061138
112.94,-61.85589954,-71.0549696
112.95,-61.83545855,-71.03933799
112.96,-61.81498921,-71.02370789
112.97,-61.79449147,-71.00807898
112.98,-61.77396883,-70.99245622
112.99,-61.75341575,-70.97683553
113,-61.73283715,-70.96122334
113.01,-61.71223053,-70.9456096
113.02,-61.69159779,-70.93001374
113.03,-61.67093064,-70.91441014
113.04,-61.65023536,-70.89882102
113.05,-61.62950787,-70.88323701
113.06,-61.60874813,-70.86764955
113.07,-61.58795413,-70.85206736
113.08,-61.56713886,-70.83649726
113.09,-61.54628458,-70.8209324
113.1,-61.52540217,-70.80536412
113.11,-61.50448363,-70.78980181
113.12,-61.48353291,-70.77423668
113.13,-61.46254766,-70.75867622
113.14,-61.44152618,-70.74312323
113.15,-61.42046614,-70.72756547
113.16,-61.39937096,-70.71201426
113.17,-61.37823986,-70.69647236
113.18,-61.35707352,-70.68093491
113.19,-61.33586864,-70.66539492
113.2,-61.31462453,-70.64985894
113.21,-61.29333839,-70.63432584
113.22,-61.27201011,-70.61879563
113.23,-61.25064502,-70.60326952
113.24,-61.22924187,-70.58773924
113.25,-61.20779528,-70.57221532
113.26,-61.1863029,-70.55668668
113.27,-61.16476817,-70.54116452
113.28,-61.14319459,-70.52564474
113.29,-61.12157469,-70.51012326
113.3,-61.09990874,-70.49460627
113.31,-61.07820072,-70.47909348
113.32,-61.0564427,-70.46357217
113.33,-61.03464242,-70.44805909
113.34,-61.01279478,-70.43254233
113.35,-60.99089159,-70.41703193
113.36,-60.96894602,-70.40151574
113.37,-60.94695026,-70.38599983
113.38,-60.92490402,-70.37048357
113.39,-60.90280592,-70.35496863
113.4,-60.88065365,-70.33944968
113.41,-60.85844868,-70.32393582
113.42,-60.83618724,-70.30842527
113.43,-60.81387583,-70.29290804
113.44,-60.79150991,-70.27739036
113.45,-60.76908821,-70.26186961
113.46,-60.74661012,-70.24635362
113.47,-60.72407138,-70.23083215
113.48,-60.70147604,-70.2153084
113.49,-60.6788229,-70.19978522
113.5,-60.65610602,-70.18425849
113.51,-60.63332532,-70.16872897
113.52,-60.61048376,-70.153193
113.53,-60.58757877,-70.13765123
113.54,-60.56461008,-70.12210985
113.55,-60.54157722,-70.10656509
113.56,-60.51847749,-70.09101956
113.57,-60.49531004,-70.07546954
113.58,-60.47207746,-70.05991947
113.59,-60.44877111,-70.04436422
113.6,-60.42539409,-70.02880276
113.61,-60.40194841,-70.01323972
113.62,-60.37842858,-69.99766843
113.63,-60.35483844,-69.98209279
113.64,-60.33117665,-69.96651123
113.65,-60.30743654,-69.95092047
113.66,-60.28361792,-69.93533211
113.67,-60.25972136,-69.9197299
113.68,-60.23574311,-69.90412752
113.69,-60.21168562,-69.88852292
113.7,-60.18754491,-69.87290666
113.71,-60.16332111,-69.8572854
113.72,-60.1390125,-69.84165753
113.73,-60.11461838,-69.82602042
113.74,-60.09013553,-69.81037581
113.75,-60.06556962,-69.79472226
113.76,-60.04091168,-69.7790638
113.77,-60.01616144,-69.76339302
113.78,-59.99131822,-69.74771296
113.79,-59.96637594,-69.73202862
113.8,-59.94133714,-69.71633051
113.81,-59.91619639,-69.70061883
113.82,-59.89096294,-69.68489986
113.83,-59.86562988,-69.66917575
113.84,-59.84019594,-69.65344058
113.85,-59.81465317,-69.63769575
113.86,-59.78900619,-69.62193174
113.87,-59.76325293,-69.6061537
113.88,-59.73738913,-69.59037076
113.89,-59.71141539,-69.57456994
113.9,-59.68533414,-69.55876289
113.91,-59.65913878,-69.54294544
113.92,-59.6328261,-69.52710895
113.93,-59.60639693,-69.51126465
113.94,-59.57984556,-69.49540427
113.95,-59.55317434,-69.47952589
113.96,-59.52638208,-69.46363014
113.97,-59.49946167,-69.44772795
113.98,-59.4724121,-69.43180632
113.99,-59.44523781,-69.41587003
114,-59.41792904,-69.39991245
114.01,-59.39048508,-69.38394696
114.02,-59.36290555,-69.36796222
114.03,-59.33519113,-69.35195781
114.04,-59.30733123,-69.33593295
114.05,-59.27933148,-69.31989282
114.06,-59.25118341,-69.30383101
114.07,-59.22288491,-69.28775208
114.08,-59.19444057,-69.27165221
114.09,-59.16584283,-69.25553336
114.1,-59.13708861,-69.23938819
114.11,-59.10817199,-69.22322667
114.12,-59.07909728,-69.20704312
114.13,-59.049859,-69.19083451
114.14,-59.02045382,-69.17460331
114.15,-58.99087831,-69.15834961
114.16,-58.96112782,-69.14207844
114.17,-58.9311993,-69.12578139
114.18,-58.90109646,-69.10945507
114.19,-58.87080854,-69.09310684
114.2,-58.84033559,-69.07673037
114.21,-58.80967097,-69.06032648
114.22,-58.77882026,-69.04389678
114.23,-58.74777183,-69.02743969
114.24,-58.71652294,-69.01095611
114.25,-58.68507491,-68.99444015
114.26,-58.65341688,-68.97790074
114.27,-58.62155183,-68.96132321
114.28,-58.58947439,-68.94471508
114.29,-58.55717612,-68.92808066
114.3,-58.52465735,-68.91141177
114.31,-58.49191422,-68.89471163
114.32,-58.45893699,-68.87797893
114.33,-58.42572466,-68.86121218
114.34,-58.39227665,-68.84440897
114.35,-58.35858005,-68.82757073
114.36,-58.32464082,-68.81069682
114.37,-58.29044898,-68.79378249
114.38,-58.25599872,-68.77683128
114.39,-58.22128805,-68.75984062
114.4,-58.18630431,-68.74281471
114.41,-58.15104912,-68.7257517
114.42,-58.11551722,-68.70864772
114.43,-58.0797011,-68.69150127
114.44,-58.04359315,-68.67431064
114.45,-58.00719302,-68.65707868
114.46,-57.97049168,-68.63979753
114.47,-57.93348736,-68.62247855
114.48,-57.89616673,-68.60510395
114.49,-57.85852958,-68.58768493
114.5,-57.82056554,-68.57021478
114.51,-57.78226821,-68.55269448
114.52,-57.74363507,-68.53513078
114.53,-57.70465437,-68.51751718
114.54,-57.66531938,-68.49984309
114.55,-57.62562455,-68.48211225
114.56,-57.58556382,-68.46433708
114.57,-57.54512596,-68.44650865
114.58,-57.50430458,-68.42861435
114.59,-57.46308928,-68.41066632
114.6,-57.4214799,-68.39265547
114.61,-57.3794585,-68.37458858
114.62,-57.3370207,-68.35645806
114.63,-57.29415097,-68.33826698
114.64,-57.25084726,-68.320008
114.65,-57.20709958,-68.30168333
114.66,-57.16290018,-68.28329397
114.67,-57.11823328,-68.2648394
114.68,-57.07309012,-68.24631331
114.69,-57.02746174,-68.22771356
114.7,-56.9813334,-68.20905052
114.71,-56.93469663,-68.19030376
114.72,-56.88753846,-68.17149006
114.73,-56.83985027,-68.15259889
114.74,-56.79161709,-68.13362441
114.75,-56.74282699,-68.11456869
114.76,-56.69346836,-68.09542923
114.77,-56.64352236,-68.07621506
114.78,-56.59298066,-68.05690794
114.79,-56.54182579,-68.03751953
114.8,-56.49004923,-68.01804048
114.81,-56.43762882,-67.99847143
114.82,-56.38455577,-67.97880365
114.83,-56.33080346,-67.95904459
114.84,-56.27636307,-67.93919119
114.85,-56.22121487,-67.91923847
114.86,-56.16534028,-67.89918051
114.87,-56.10873205,-67.87901818
114.88,-56.05135926,-67.85874915
114.89,-55.99320467,-67.83837471
114.9,-55.93425031,-67.81789764
114.91,-55.87447707,-67.79730282
114.92,-55.81385994,-67.7765938
114.93,-55.75237868,-67.75576377
114.94,-55.69001278,-67.73481886
114.95,-55.62673532,-67.71374522
114.96,-55.56252448,-67.69254528
114.97,-55.4973547,-67.67122409
114.98,-55.43119895,-67.64976692
114.99,-55.36402688,-67.62817735
115,-55.29581522,-67.60644421
115.01,-55.22653368,-67.58457584
115.02,-55.1561573,-67.56257063
115.03,-55.08465056,-67.54041825
115.04,-55.01198004,-67.51811139
115.05,-54.93811532,-67.49565666
115.06,-54.86302357,-67.47304001
115.07,-54.78667149,-67.45026108
115.08,-54.70901305,-67.42732039
115.09,-54.630017,-67.40420612
115.1,-54.54964632,-67.38091994
115.11,-54.46785246,-67.35746556
115.12,-54.38459432,-67.33382754
115.13,-54.29982816,-67.31000005
115.14,-54.21351304,-67.2859854
115.15,-54.12559621,-67.26177275
115.16,-54.03602976,-67.23736446
115.17,-53.94476021,-67.21275563
115.18,-53.85174275,-67.18794275
115.19,-53.7569121,-67.16290698
115.2,-53.66021176,-67.13765672
115.21,-53.561586,-67.11218216
115.22,-53.46096623,-67.08647573
115.23,-53.35829241,-67.06053565
115.24,-53.25349837,-67.03435069
115.25,-53.14650318,-67.00791168
115.26,-53.03723914,-66.98123068
115.27,-52.92562743,-66.95428039
115.28,-52.81159712,-66.92705517
115.29,-52.69505323,-66.89956234
115.3,-52.57591287,-66.87178672
115.31,-52.45408406,-66.84372112
115.32,-52.32947486,-66.81535941
115.33,-52.2019769,-66.78669334
115.34,-52.0714976,-66.75770916
115.35,-51.93791943,-66.72840525
115.36,-51.80113582,-66.69876586
115.37,-51.66103058,-66.66879152
115.38,-51.51746897,-66.63846888
115.39,-51.37033194,-66.60778091
115.4,-51.21947431,-66.57672722
115.41,-51.06476479,-66.54528537
115.42,-50.90604127,-66.5134469
115.43,-50.74315969,-66.48121289
115.44,-50.57595175,-66.44855901
115.45,-50.40424633,-66.41547978
115.46,-50.22786593,-66.38195723
115.47,-50.04661806,-66.3479803
115.48,-49.86030766,-66.31353856
115.49,-49.66872731,-66.27860982
115.5,-49.47165494,-66.24318656
115.51,-49.26886903,-66.20725488
115.52,-49.06012412,-66.1707905
115.53,-48.84517059,-66.13378688
115.54,-48.62373752,-66.09621968
115.55,-48.39554963,-66.05806253
115.56,-48.16031302,-66.01930955
115.57,-47.91772085,-65.97993858
115.58,-47.66744417,-65.93992519
115.59,-47.40914577,-65.89925481
115.6,-47.1424701,-65.85789995
115.61,-46.86703319,-65.81583494
115.62,-46.58243464,-65.77303954
115.63,-46.28826545,-65.72948801
115.64,-45.98408329,-65.68515239
115.65,-45.66942177,-65.64000161
115.66,-45.34379333,-65.59401689
115.67,-45.00668976,-65.54715773
115.68,-44.65770207,-65.49939804
115.69,-44.29612273,-65.45070083
115.7,-43.92135476,-65.40103612
115.71,-43.53278515,-65.35036377
115.72,-43.1297531,-65.29864363
115.73,-42.71158155,-65.24584348
115.74,-42.2775442,-65.19190994
115.75,-41.82689389,-65.1368051
115.76,-41.35883963,-65.08047393
115.77,-40.87256159,-65.02287701
115.78,-40.36720759,-64.96396586
115.79,-39.84188654,-64.90367956
115.8,-39.29566685,-64.84195386
115.81,-38.72759675,-64.77873996
115.82,-38.13668677,-64.71396577
115.83,-37.52191584,-64.64756164
115.84,-36.88224231,-64.57947822
115.85,-36.21660135,-64.50961684
115.86,-35.52390052,-64.43791181
115.87,-34.80304217,-64.3642726
115.88,-34.05293202,-64.28861047
115.89,-33.27247419,-64.21083439
115.9,-32.46059424,-64.13084909
115.91,-31.61624288,-64.0485468
115.92,-30.73842715,-63.96381461
115.93,-29.82620548,-63.8765398
115.94,-28.87873027,-63.7865892
115.95,-27.8952602,-63.69384224
115.96,-26.87518588,-63.59814931
115.97,-25.81806219,-63.49935817
115.98,-24.72363914,-63.39731951
115.99,-23.59190171,-63.29185698
116,-22.42309483,-63.18279529
116.01,-21.21777304,-63.06994099
116.02,-19.97683388,-62.95308828
116.03,-18.7015575,-62.8320262
116.04,-17.39364108,-62.70652248
116.05,-16.0552334,-62.57633624
116.06,-14.68895732,-62.44120193
116.07,-13.29792994,-62.30084331
116.08,-11.88577203,-62.15495843
116.09,-10.45660715,-62.00324098
116.1,-9.015031391,-61.8453466
116.11,-7.566087045,-61.6809234
116.12,-6.115211237,-61.50958422
116.13,-4.668168828,-61.33092032
116.14,-3.230973026,-61.14450197
116.15,-1.809787681,-60.94987052
116.16,-0.4108225533,-60.74652866
116.17,0.9597734835,-60.53396256
116.18,2.296030394,-60.31160777
116.19,3.592264334,-60.0788738
116.2,4.843176846,-59.83512895
116.21,6.04394761,-59.57969973
116.22,7.190307687,-59.31188288
116.23,8.278596154,-59.03091027
116.24,9.305796192,-58.73598224
116.25,10.26955586,-58.42623449
116.26,11.16818349,-58.10076445
116.27,12.00062539,-57.7585992
116.28,12.76643883,-57.39871535
116.29,13.46574911,-57.0200112
116.3,14.09917296,-56.62133076
116.31,14.66778828,-56.20143642
116.32,15.17304742,-55.75900741
116.33,15.61672387,-55.29265151
116.34,16.00084743,-54.80086919
116.35,16.32764638,-54.28207729
116.36,16.59948552,-53.73458468
116.37,16.81883758,-53.15658166
116.38,16.98821827,-52.54614817
116.39,17.11015669,-51.90123023
116.4,17.18717887,-51.2196288
116.41,17.2217655,-50.49900806
116.42,17.21634101,-49.73685713
116.43,17.17325746,-48.93050856
116.44,17.09477104,-48.07709561
116.45,16.98306,-47.17356305
116.46,16.84019763,-46.21664356
116.47,16.66816171,-45.20285552
116.48,16.46882283,-44.12848003
116.49,16.2439617,-42.98956871
116.5,15.99525192,-41.78192123
116.51,15.72427121,-40.50110796
116.52,15.43251257,-39.14246092
116.53,15.12137733,-37.701102
116.54,14.79218697,-36.17197755
116.55,14.44618421,-34.54990877
116.56,14.08452265,-32.82967173
116.57,13.70830359,-31.00611116
116.58,13.31854782,-29.07429713
116.59,12.91622315,-27.02972887
116.6,12.5022349,-24.86860349
116.61,12.07744001,-22.58815854
116.62,11.64263292,-20.18708751
116.63,11.19857008,-17.66603737
116.64,10.7459521,-15.0281628
116.65,10.28544301,-12.27973409
116.66,9.817664865,-9.430727785
116.67,9.343207709,-6.495356058
116.68,8.862616248,-3.492428052
116.69,8.376413135,-0.445457445
116.7,7.88508307,2.617586363
116.71,7.389084735,5.664958191
116.72,6.888855596,8.662275994
116.73,6.384801964,11.57407424
116.74,5.877305498,14.36565583
116.75,5.36672392,17.00504672
116.76,4.853395732,19.46483358
116.77,4.33764409,21.72364198
116.78,3.819766683,23.76710073
116.79,3.300051494,25.5881703
116.8,2.77876388,27.18684271
116.81,2.256154005,28.56933962
116.82,1.732454205,29.74691983
116.83,1.207892219,30.73451393
116.84,0.6826789647,31.54936229
116.85,0.1570097631,32.20974915
116.86,-0.3689293341,32.73397318
116.87,-0.8949646861,33.13955428
116.88,-1.420931617,33.44269858
116.89,-1.946670857,33.65798703
116.9,-2.472040369,33.79824399
116.91,-2.996902736,33.87454351
116.92,-3.521128387,33.8963034
116.93,-4.044596794,33.87143535
116.94,-4.567194882,33.80652384
116.95,-5.088820132,33.707013
116.96,-5.609370897,33.57737846
116.97,-6.12876164,33.42130697
116.98,-6.646900645,33.24180551
116.99,-7.163707286,33.041359
117,-7.679106431,32.82201296
117.01,-8.193028454,32.58545877
117.02,-8.705411421,32.33311168
117.03,-9.216199019,32.06616657
117.04,-9.72533653,31.78562518
117.05,-10.23277031,31.49236613
117.06,-10.73845381,31.18713794
117.07,-11.24235164,30.87059786
117.08,-11.74442085,30.54334135
117.09,-12.24462723,30.20589617
117.1,-12.74294005,29.85874086
117.11,-13.23933217,29.50231398
117.12,-13.73377966,29.13701966
117.13,-14.2262577,28.76323878
117.14,-14.71674782,28.3813242
117.15,-15.20522946,27.99161967
117.16,-15.69169073,27.59444618
117.17,-16.17612264,27.190113
117.18,-16.65851403,26.77890527
117.19,-17.13885567,26.36111272
117.2,-17.61714299,25.93700308
117.21,-18.09337531,25.50684729
117.22,-18.56755239,25.07089546
117.23,-19.03966781,24.62940128
117.24,-19.50972224,24.18260942
117.25,-19.97772245,23.73074827
117.26,-20.4436717,23.27404741
117.27,-20.90758139,22.81273505
117.28,-21.36946217,22.34702808
117.29,-21.82932208,21.87713907
117.3,-22.28717221,21.40327643
117.31,-22.74302289,20.92563899
117.32,-23.19689434,20.44442163
117.33,-23.64880498,19.95982248
117.34,-24.09876699,19.47202325
117.35,-24.54680547,18.98120441
117.36,-24.99294262,18.4875439
117.37,-25.43719392,17.99121271
117.38,-25.87958876,17.49237782
117.39,-26.32015161,16.9912047
117.4,-26.75891097,16.48785258
117.41,-27.19588728,15.9824695
117.42,-27.63111963,15.47520948
117.43,-28.064639,14.96621588
117.44,-28.49647422,14.45562722
117.45,-28.92666525,13.94357992
117.46,-29.35524533,13.43020624
117.47,-29.78225473,12.9156332
117.48,-30.20772966,12.39998749
117.49,-30.63171679,11.88338444
117.5,-31.05425944,11.36594295
117.51,-31.47539801,10.84777302
117.52,-31.89518946,10.32898059
117.53,-32.31367726,9.809670493
117.54,-32.73091796,9.289942947
117.55,-33.14695916,8.769890845
117.56,-33.56185902,8.249608799
117.57,-33.97567695,7.72918414
117.58,-34.38846486,7.208702504
117.59,-34.80028713,6.688242593
117.6,-35.2112073,6.167885399
117.61,-35.62128823,5.647700555
117.62,-36.03059681,5.1277666
117.63,-36.43920276,4.608148947
117.64,-36.847177,4.088916051
117.65,-37.25458953,3.570130819
117.66,-37.66151386,3.05185277
117.67,-38.06802735,2.534136731
117.68,-38.47420227,2.017039618
117.69,-38.88012282,1.500607532
117.7,-39.28586773,0.9848912493
117.71,-39.69152315,0.4699326842
117.72,-40.09717136,-0.04422242912
117.73,-40.50289263,-0.5575291791
117.74,-40.90877243,-1.069954519
117.75,-41.31490012,-1.581463497
117.76,-41.72136279,-2.092015616
117.77,-42.12824823,-2.601585917
117.78,-42.53564577,-3.110144601
117.79,-42.94363931,-3.617662421
117.8,-43.35232671,-4.124116953
117.81,-43.76180103,-4.629480576
117.82,-44.17214477,-5.133729195
117.83,-44.58344683,-5.63684397
