t_ms,vm_soma_mV,vm_far_mV
106.18000,-59.164099,-65.631955
106.19000,-59.164096,-65.631954
106.20000,-59.164094,-65.631952
106.21000,-59.164092,-65.631950
106.22000,-59.164089,-65.631948
106.23000,-59.164087,-65.631947
106.24000,-59.164085,-65.631945
106.25000,-59.164082,-65.631943
106.26000,-59.164080,-65.631941
106.27000,-59.164078,-65.631940
106.28000,-59.164076,-65.631938
106.29000,-59.164073,-65.631936
106.30000,-59.164071,-65.631934
106.31000,-59.164069,-65.631933
106.32000,-59.164067,-65.631931
106.33000,-59.164065,-65.631929
106.34000,-59.164062,-65.631927
106.35000,-59.164060,-65.631926
106.36000,-59.164058,-65.631924
106.37000,-59.164056,-65.631922
106.38000,-59.164053,-65.631920
106.39000,-59.164051,-65.631919
106.40000,-59.164049,-65.631917
106.41000,-59.164047,-65.631915
106.42000,-59.164045,-65.631913
106.43000,-59.164043,-65.631912
106.44000,-59.164040,-65.631910
106.45000,-59.164038,-65.631908
106.46000,-59.164036,-65.631907
106.47000,-59.164034,-65.631905
106.48000,-59.164032,-65.631903
106.49000,-59.164030,-65.631901
106.50000,-59.164028,-65.631900
106.51000,-59.164026,-65.631898
106.52000,-59.164023,-65.631896
106.53000,-59.164021,-65.631895
106.54000,-59.164019,-65.631893
106.55000,-59.164017,-65.631891
106.56000,-59.164015,-65.631889
106.57000,-59.164013,-65.631888
106.58000,-59.164011,-65.631886
106.59000,-59.164009,-65.631884
106.60000,-59.164007,-65.631883
106.61000,-59.164005,-65.631881
106.62000,-59.164003,-65.631879
106.63000,-59.164001,-65.631878
106.64000,-59.163999,-65.631876
106.65000,-59.163997,-65.631874
106.66000,-59.163995,-65.631872
106.67000,-59.163993,-65.631871
106.68000,-59.163991,-65.631869
106.69000,-59.163989,-65.631867
106.70000,-59.163987,-65.631866
106.71000,-59.163985,-65.631864
106.72000,-59.163983,-65.631862
106.73000,-59.163981,-65.631861
106.74000,-59.163979,-65.631859
106.75000,-59.163977,-65.631858
106.76000,-59.163976,-65.631856
106.77000,-59.163974,-65.631854
106.78000,-59.163972,-65.631853
106.79000,-59.163970,-65.631851
106.80000,-59.163968,-65.631849
106.81000,-59.163966,-65.631848
106.82000,-59.163964,-65.631846
106.83000,-59.163962,-65.631844
106.84000,-59.163961,-65.631843
106.85000,-59.163959,-65.631841
106.86000,-59.163957,-65.631840
106.87000,-59.163955,-65.631838
106.88000,-59.163953,-65.631836
106.89000,-59.163952,-65.631835
106.90000,-59.163950,-65.631833
106.91000,-59.163948,-65.631832
106.92000,-59.163946,-65.631830
106.93000,-59.163945,-65.631829
106.94000,-59.163943,-65.631827
106.95000,-59.163941,-65.631825
106.96000,-59.163939,-65.631824
106.97000,-59.163938,-65.631822
106.98000,-59.163936,-65.631821
106.99000,-59.163934,-65.631819
107.00000,-59.163933,-65.631818
107.01000,-59.163931,-65.631816
107.02000,-59.163929,-65.631815
107.03000,-59.163928,-65.631813
107.04000,-59.163926,-65.631812
107.05000,-59.163924,-65.631810
107.06000,-59.163923,-65.631808
107.07000,-59.163921,-65.631807
107.08000,-59.163919,-65.631805
107.09000,-59.163918,-65.631804
107.10000,-59.163916,-65.631802
107.11000,-59.163915,-65.631801
107.12000,-59.163913,-65.631800
107.13000,-59.163912,-65.631798
107.14000,-59.163910,-65.631797
107.15000,-59.163908,-65.631795
107.16000,-59.163907,-65.631794
107.17000,-59.163905,-65.631792
107.18000,-59.163904,-65.631791
107.19000,-59.163902,-65.631789
107.20000,-59.163901,-65.631788
107.21000,-59.163899,-65.631786
107.22000,-59.163898,-65.631785
107.23000,-59.163897,-65.631784
107.24000,-59.163895,-65.631782
107.25000,-59.163894,-65.631781
107.26000,-59.163892,-65.631779
107.27000,-59.163891,-65.631778
107.28000,-59.163889,-65.631777
107.29000,-59.163888,-65.631775
107.30000,-59.163887,-65.631774
107.31000,-59.163885,-65.631772
107.32000,-59.163884,-65.631771
107.33000,-59.163883,-65.631770
107.34000,-59.163881,-65.631768
107.35000,-59.163880,-65.631767
107.36000,-59.163879,-65.631766
107.37000,-59.163877,-65.631764
107.38000,-59.163876,-65.631763
107.39000,-59.163875,-65.631762
107.40000,-59.163873,-65.631760
107.41000,-59.163872,-65.631759
107.42000,-59.163871,-65.631758
107.43000,-59.163870,-65.631756
107.44000,-59.163868,-65.631755
107.45000,-59.163867,-65.631754
107.46000,-59.163866,-65.631753
107.47000,-59.163865,-65.631751
107.48000,-59.163864,-65.631750
107.49000,-59.163862,-65.631749
107.50000,-59.163861,-65.631747
107.51000,-59.163860,-65.631746
107.52000,-59.163859,-65.631745
107.53000,-59.163858,-65.631744
107.54000,-59.163857,-65.631742
107.55000,-59.163856,-65.631741
107.56000,-59.163854,-65.631740
107.57000,-59.163853,-65.631739
107.58000,-59.163852,-65.631738
107.59000,-59.163851,-65.631736
107.60000,-59.163850,-65.631735
107.61000,-59.163849,-65.631734
107.62000,-59.163848,-65.631733
107.63000,-59.163847,-65.631732
107.64000,-59.163846,-65.631731
107.65000,-59.163845,-65.631729
107.66000,-59.163844,-65.631728
107.67000,-59.163843,-65.631727
107.68000,-59.163842,-65.631726
107.69000,-59.163841,-65.631725
107.70000,-59.163840,-65.631724
107.71000,-59.163839,-65.631723
107.72000,-59.163838,-65.631722
107.73000,-59.163837,-65.631720
107.74000,-59.163837,-65.631719
107.75000,-59.163836,-65.631718
107.76000,-59.163835,-65.631717
107.77000,-59.163834,-65.631716
107.78000,-59.163833,-65.631715
107.79000,-59.163832,-65.631714
107.80000,-59.163831,-65.631713
107.81000,-59.163831,-65.631712
107.82000,-59.163830,-65.631711
107.83000,-59.163829,-65.631710
107.84000,-59.163828,-65.631709
107.85000,-59.163827,-65.631708
107.86000,-59.163827,-65.631707
107.87000,-59.163826,-65.631706
107.88000,-59.163825,-65.631705
107.89000,-59.163824,-65.631704
107.90000,-59.163824,-65.631703
107.91000,-59.163823,-65.631702
107.92000,-59.163822,-65.631701
107.93000,-59.163822,-65.631700
107.94000,-59.163821,-65.631699
107.95000,-59.163820,-65.631698
107.96000,-59.163819,-65.631697
107.97000,-59.163819,-65.631696
107.98000,-59.163818,-65.631695
107.99000,-59.163818,-65.631694
108.00000,-59.163817,-65.631694
108.01000,-59.163816,-65.631693
108.02000,-59.163816,-65.631692
108.03000,-59.163815,-65.631691
108.04000,-59.163815,-65.631690
108.05000,-59.163814,-65.631689
108.06000,-59.163814,-65.631688
108.07000,-59.163813,-65.631688
108.08000,-59.163812,-65.631687
108.09000,-59.163812,-65.631686
108.10000,-59.163811,-65.631685
108.11000,-59.163811,-65.631684
108.12000,-59.163810,-65.631683
108.13000,-59.163810,-65.631683
108.14000,-59.163810,-65.631682
108.15000,-59.163809,-65.631681
108.16000,-59.163809,-65.631680
108.17000,-59.163808,-65.631680
108.18000,-59.163808,-65.631679
108.19000,-59.163807,-65.631678
108.20000,-59.163807,-65.631677
108.21000,-59.163807,-65.631677
108.22000,-59.163806,-65.631676
108.23000,-59.163806,-65.631675
108.24000,-59.163806,-65.631674
108.25000,-59.163805,-65.631674
108.26000,-59.163805,-65.631673
108.27000,-59.163805,-65.631672
108.28000,-59.163804,-65.631672
108.29000,-59.163804,-65.631671
108.30000,-59.163804,-65.631670
108.31000,-59.163803,-65.631670
108.32000,-59.163803,-65.631669
108.33000,-59.163803,-65.631668
108.34000,-59.163803,-65.631668
108.35000,-59.163802,-65.631667
108.36000,-59.163802,-65.631666
108.37000,-59.163802,-65.631666
108.38000,-59.163802,-65.631665
108.39000,-59.163802,-65.631665
108.40000,-59.163801,-65.631664
108.41000,-59.163801,-65.631663
108.42000,-59.163801,-65.631663
108.43000,-59.163801,-65.631662
108.44000,-59.163801,-65.631662
108.45000,-59.163801,-65.631661
108.46000,-59.163800,-65.631661
108.47000,-59.163800,-65.631660
108.48000,-59.163800,-65.631660
108.49000,-59.163800,-65.631659
108.50000,-59.163800,-65.631659
108.51000,-59.163800,-65.631658
108.52000,-59.163800,-65.631658
108.53000,-59.163800,-65.631657
108.54000,-59.163800,-65.631657
108.55000,-59.163800,-65.631656
108.56000,-59.163800,-65.631656
108.57000,-59.163800,-65.631655
108.58000,-59.163800,-65.631655
108.59000,-59.163800,-65.631654
108.60000,-59.163800,-65.631654
108.61000,-59.163800,-65.631654
108.62000,-59.163800,-65.631653
108.63000,-59.163800,-65.631653
108.64000,-59.163800,-65.631652
108.65000,-59.163800,-65.631652
108.66000,-59.163800,-65.631652
108.67000,-59.163800,-65.631651
108.68000,-59.163800,-65.631651
108.69000,-59.163801,-65.631651
108.70000,-59.163801,-65.631650
108.71000,-59.163801,-65.631650
108.72000,-59.163801,-65.631649
108.73000,-59.163801,-65.631649
108.74000,-59.163801,-65.631649
108.75000,-59.163801,-65.631649
108.76000,-59.163802,-65.631648
108.77000,-59.163802,-65.631648
108.78000,-59.163802,-65.631648
108.79000,-59.163802,-65.631647
108.80000,-59.163802,-65.631647
108.81000,-59.163803,-65.631647
108.82000,-59.163803,-65.631647
108.83000,-59.163803,-65.631646
108.84000,-59.163803,-65.631646
108.85000,-59.163804,-65.631646
108.86000,-59.163804,-65.631646
108.87000,-59.163804,-65.631645
108.88000,-59.163804,-65.631645
108.89000,-59.163805,-65.631645
108.90000,-59.163805,-65.631645
108.91000,-59.163805,-65.631645
108.92000,-59.163806,-65.631644
108.93000,-59.163806,-65.631644
108.94000,-59.163806,-65.631644
108.95000,-59.163807,-65.631644
108.96000,-59.163807,-65.631644
108.97000,-59.163807,-65.631644
108.98000,-59.163808,-65.631643
108.99000,-59.163808,-65.631643
109.00000,-59.163809,-65.631643
109.01000,-59.163809,-65.631643
109.02000,-59.163809,-65.631643
109.03000,-59.163810,-65.631643
109.04000,-59.163810,-65.631643
109.05000,-59.163811,-65.631643
109.06000,-59.163811,-65.631643
109.07000,-59.163812,-65.631643
109.08000,-59.163812,-65.631643
109.09000,-59.163813,-65.631642
109.10000,-59.163813,-65.631642
109.11000,-59.163814,-65.631642
109.12000,-59.163814,-65.631642
109.13000,-59.163815,-65.631642
109.14000,-59.163815,-65.631642
109.15000,-59.163816,-65.631642
109.16000,-59.163816,-65.631642
109.17000,-59.163817,-65.631642
109.18000,-59.163817,-65.631642
109.19000,-59.163818,-65.631642
109.20000,-59.163818,-65.631642
109.21000,-59.163819,-65.631642
109.22000,-59.163819,-65.631642
109.23000,-59.163820,-65.631642
109.24000,-59.163821,-65.631642
109.25000,-59.163821,-65.631643
109.26000,-59.163822,-65.631643
109.27000,-59.163822,-65.631643
109.28000,-59.163823,-65.631643
109.29000,-59.163824,-65.631643
109.30000,-59.163824,-65.631643
109.31000,-59.163825,-65.631643
109.32000,-59.163826,-65.631643
109.33000,-59.163826,-65.631643
109.34000,-59.163827,-65.631643
109.35000,-59.163828,-65.631644
109.36000,-59.163828,-65.631644
109.37000,-59.163829,-65.631644
109.38000,-59.163830,-65.631644
109.39000,-59.163830,-65.631644
109.40000,-59.163831,-65.631644
109.41000,-59.163832,-65.631644
109.42000,-59.163833,-65.631645
109.43000,-59.163833,-65.631645
109.44000,-59.163834,-65.631645
109.45000,-59.163835,-65.631645
109.46000,-59.163836,-65.631645
109.47000,-59.163836,-65.631646
109.48000,-59.163837,-65.631646
109.49000,-59.163838,-65.631646
109.50000,-59.163839,-65.631646
109.51000,-59.163839,-65.631646
109.52000,-59.163840,-65.631647
109.53000,-59.163841,-65.631647
109.54000,-59.163842,-65.631647
109.55000,-59.163843,-65.631647
109.56000,-59.163843,-65.631648
109.57000,-59.163844,-65.631648
109.58000,-59.163845,-65.631648
109.59000,-59.163846,-65.631649
109.60000,-59.163847,-65.631649
109.61000,-59.163848,-65.631649
109.62000,-59.163849,-65.631649
109.63000,-59.163849,-65.631650
109.64000,-59.163850,-65.631650
109.65000,-59.163851,-65.631650
109.66000,-59.163852,-65.631651
109.67000,-59.163853,-65.631651
109.68000,-59.163854,-65.631651
109.69000,-59.163855,-65.631652
109.70000,-59.163856,-65.631652
109.71000,-59.163856,-65.631652
109.72000,-59.163857,-65.631653
109.73000,-59.163858,-65.631653
109.74000,-59.163859,-65.631653
109.75000,-59.163860,-65.631654
109.76000,-59.163861,-65.631654
109.77000,-59.163862,-65.631655
109.78000,-59.163863,-65.631655
109.79000,-59.163864,-65.631655
109.80000,-59.163865,-65.631656
109.81000,-59.163866,-65.631656
109.82000,-59.163867,-65.631657
109.83000,-59.163868,-65.631657
109.84000,-59.163869,-65.631657
109.85000,-59.163870,-65.631658
109.86000,-59.163871,-65.631658
109.87000,-59.163872,-65.631659
109.88000,-59.163873,-65.631659
109.89000,-59.163874,-65.631660
109.90000,-59.163875,-65.631660
109.91000,-59.163876,-65.631661
109.92000,-59.163877,-65.631661
109.93000,-59.163878,-65.631662
109.94000,-59.163879,-65.631662
109.95000,-59.163880,-65.631663
109.96000,-59.163881,-65.631663
109.97000,-59.163882,-65.631664
109.98000,-59.163883,-65.631664
109.99000,-59.163884,-65.631665
110.00000,-59.163885,-65.631665
110.01000,-59.163886,-65.631666
110.02000,-59.163887,-65.631666
110.03000,-59.163888,-65.631667
110.04000,-59.163889,-65.631667
110.05000,-59.163890,-65.631668
110.06000,-59.163891,-65.631668
110.07000,-59.163892,-65.631669
110.08000,-59.163893,-65.631669
110.09000,-59.163895,-65.631670
110.10000,-59.163896,-65.631670
110.11000,-59.163897,-65.631671
110.12000,-59.163898,-65.631672
110.13000,-59.163899,-65.631672
110.14000,-59.163900,-65.631673
110.15000,-59.163901,-65.631673
110.16000,-59.163902,-65.631674
110.17000,-59.163903,-65.631674
110.18000,-59.163904,-65.631675
110.19000,-59.163906,-65.631676
110.20000,-59.163907,-65.631676
110.21000,-59.163908,-65.631677
110.22000,-59.163909,-65.631677
110.23000,-59.163910,-65.631678
110.24000,-59.163911,-65.631679
110.25000,-59.163912,-65.631679
110.26000,-59.163913,-65.631680
110.27000,-59.163915,-65.631681
110.28000,-59.163916,-65.631681
110.29000,-59.163917,-65.631682
110.30000,-59.163918,-65.631682
110.31000,-59.163919,-65.631683
110.32000,-59.163920,-65.631684
110.33000,-59.163922,-65.631684
110.34000,-59.163923,-65.631685
110.35000,-59.163924,-65.631686
110.36000,-59.163925,-65.631686
110.37000,-59.163926,-65.631687
110.38000,-59.163927,-65.631688
110.39000,-59.163929,-65.631688
110.40000,-59.163930,-65.631689
110.41000,-59.163931,-65.631690
110.42000,-59.163932,-65.631690
110.43000,-59.163933,-65.631691
110.44000,-59.163934,-65.631692
110.45000,-59.163936,-65.631693
110.46000,-59.163937,-65.631693
110.47000,-59.163938,-65.631694
110.48000,-59.163939,-65.631695
110.49000,-59.163940,-65.631695
110.50000,-59.163942,-65.631696
110.51000,-59.163943,-65.631697
110.52000,-59.163944,-65.631698
110.53000,-59.163945,-65.631698
110.54000,-59.163946,-65.631699
110.55000,-59.163947,-65.631700
110.56000,-59.163949,-65.631700
110.57000,-59.163950,-65.631701
110.58000,-59.163951,-65.631702
110.59000,-59.163952,-65.631703
110.60000,-59.163954,-65.631703
110.61000,-59.163955,-65.631704
110.62000,-59.163956,-65.631705
110.63000,-59.163957,-65.631706
110.64000,-59.163958,-65.631706
110.65000,-59.163960,-65.631707
110.66000,-59.163961,-65.631708
110.67000,-59.163962,-65.631709
110.68000,-59.163963,-65.631709
110.69000,-59.163964,-65.631710
110.70000,-59.163966,-65.631711
110.71000,-59.163967,-65.631712
110.72000,-59.163968,-65.631713
110.73000,-59.163969,-65.631713
110.74000,-59.163971,-65.631714
110.75000,-59.163972,-65.631715
110.76000,-59.163973,-65.631716
110.77000,-59.163974,-65.631717
110.78000,-59.163975,-65.631717
110.79000,-59.163977,-65.631718
110.80000,-59.163978,-65.631719
110.81000,-59.163979,-65.631720
110.82000,-59.163980,-65.631720
110.83000,-59.163981,-65.631721
110.84000,-59.163983,-65.631722
110.85000,-59.163984,-65.631723
110.86000,-59.163985,-65.631724
110.87000,-59.163986,-65.631725
110.88000,-59.163988,-65.631725
110.89000,-59.163989,-65.631726
110.90000,-59.163990,-65.631727
110.91000,-59.163991,-65.631728
110.92000,-59.163992,-65.631729
110.93000,-59.163994,-65.631729
110.94000,-59.163995,-65.631730
110.95000,-59.163996,-65.631731
110.96000,-59.163997,-65.631732
110.97000,-59.163999,-65.631733
110.98000,-59.164000,-65.631734
110.99000,-59.164001,-65.631734
111.00000,-59.164002,-65.631735
111.01000,-59.164003,-65.631736
111.02000,-59.164005,-65.631737
111.03000,-59.164006,-65.631738
111.04000,-59.164007,-65.631739
111.05000,-59.164008,-65.631739
111.06000,-59.164009,-65.631740
111.07000,-59.164011,-65.631741
111.08000,-59.164012,-65.631742
111.09000,-59.164013,-65.631743
111.10000,-59.164014,-65.631744
111.11000,-59.164016,-65.631744
111.12000,-59.164017,-65.631745
111.13000,-59.164018,-65.631746
111.14000,-59.164019,-65.631747
111.15000,-59.164020,-65.631748
111.16000,-59.164022,-65.631749
111.17000,-59.164023,-65.631750
111.18000,-59.164024,-65.631750
111.19000,-59.164025,-65.631751
111.20000,-59.164026,-65.631752
111.21000,-59.164028,-65.631753
111.22000,-59.164029,-65.631754
111.23000,-59.164030,-65.631755
111.24000,-59.164031,-65.631756
111.25000,-59.164032,-65.631756
111.26000,-59.164033,-65.631757
111.27000,-59.164035,-65.631758
111.28000,-59.164036,-65.631759
111.29000,-59.164037,-65.631760
111.30000,-59.164038,-65.631761
111.31000,-59.164039,-65.631762
111.32000,-59.164041,-65.631762
111.33000,-59.164042,-65.631763
111.34000,-59.164043,-65.631764
111.35000,-59.164044,-65.631765
111.36000,-59.164045,-65.631766
111.37000,-59.164046,-65.631767
111.38000,-59.164048,-65.631768
111.39000,-59.164049,-65.631769
111.40000,-59.164050,-65.631769
111.41000,-59.164051,-65.631770
111.42000,-59.164052,-65.631771
111.43000,-59.164053,-65.631772
111.44000,-59.164055,-65.631773
111.45000,-59.164056,-65.631774
111.46000,-59.164057,-65.631775
111.47000,-59.164058,-65.631775
111.48000,-59.164059,-65.631776
111.49000,-59.164060,-65.631777
111.50000,-59.164061,-65.631778
111.51000,-59.164062,-65.631779
111.52000,-59.164064,-65.631780
111.53000,-59.164065,-65.631781
111.54000,-59.164066,-65.631782
111.55000,-59.164067,-65.631782
111.56000,-59.164068,-65.631783
111.57000,-59.164069,-65.631784
111.58000,-59.164070,-65.631785
111.59000,-59.164071,-65.631786
111.60000,-59.164073,-65.631787
111.61000,-59.164074,-65.631788
111.62000,-59.164075,-65.631788
111.63000,-59.164076,-65.631789
111.64000,-59.164077,-65.631790
111.65000,-59.164078,-65.631791
111.66000,-59.164079,-65.631792
111.67000,-59.164080,-65.631793
111.68000,-59.164081,-65.631794
111.69000,-59.164082,-65.631794
111.70000,-59.164083,-65.631795
111.71000,-59.164085,-65.631796
111.72000,-59.164086,-65.631797
111.73000,-59.164087,-65.631798
111.74000,-59.164088,-65.631799
111.75000,-59.164089,-65.631800
111.76000,-59.164090,-65.631800
111.77000,-59.164091,-65.631801
111.78000,-59.164092,-65.631802
111.79000,-59.164093,-65.631803
111.80000,-59.164094,-65.631804
111.81000,-59.164095,-65.631805
111.82000,-59.164096,-65.631806
111.83000,-59.164097,-65.631806
111.84000,-59.164098,-65.631807
111.85000,-59.164099,-65.631808
111.86000,-59.164100,-65.631809
111.87000,-59.164101,-65.631810
111.88000,-59.164102,-65.631811
111.89000,-59.164103,-65.631811
111.90000,-59.164104,-65.631812
111.91000,-59.164105,-65.631813
111.92000,-59.164106,-65.631814
111.93000,-59.164107,-65.631815
111.94000,-59.164108,-65.631816
111.95000,-59.164109,-65.631816
111.96000,-59.164110,-65.631817
111.97000,-59.164111,-65.631818
111.98000,-59.164112,-65.631819
111.99000,-59.164113,-65.631820
112.00000,-59.164114,-65.631821
112.01000,-59.164115,-65.631821
112.02000,-59.164116,-65.631822
112.03000,-59.164117,-65.631823
112.04000,-59.164118,-65.631824
112.05000,-59.164119,-65.631825
112.06000,-59.164120,-65.631825
112.07000,-59.164121,-65.631826
112.08000,-59.164122,-65.631827
112.09000,-59.164123,-65.631828
112.10000,-59.164123,-65.631829
112.11000,-59.164124,-65.631829
112.12000,-59.164125,-65.631830
112.13000,-59.164126,-65.631831
112.14000,-59.164127,-65.631832
112.15000,-59.164128,-65.631833
112.16000,-59.164129,-65.631833
112.17000,-59.164130,-65.631834
112.18000,-59.164131,-65.631835
112.19000,-59.164132,-65.631836
112.20000,-59.164132,-65.631837
112.21000,-59.164133,-65.631837
112.22000,-59.164134,-65.631838
112.23000,-59.164135,-65.631839
112.24000,-59.164136,-65.631840
112.25000,-59.164137,-65.631840
112.26000,-59.164138,-65.631841
112.27000,-59.164138,-65.631842
112.28000,-59.164139,-65.631843
112.29000,-59.164140,-65.631843
112.30000,-59.164141,-65.631844
112.31000,-59.164142,-65.631845
112.32000,-59.164143,-65.631846
112.33000,-59.164143,-65.631847
112.34000,-59.164144,-65.631847
112.35000,-59.164145,-65.631848
112.36000,-59.164146,-65.631849
112.37000,-59.164147,-65.631850
112.38000,-59.164147,-65.631850
112.39000,-59.164148,-65.631851
112.40000,-59.164149,-65.631852
112.41000,-59.164150,-65.631852
112.42000,-59.164151,-65.631853
112.43000,-59.164151,-65.631854
112.44000,-59.164152,-65.631855
112.45000,-59.164153,-65.631855
112.46000,-59.164154,-65.631856
112.47000,-59.164154,-65.631857
112.48000,-59.164155,-65.631858
112.49000,-59.164156,-65.631858
112.50000,-59.164157,-65.631859
112.51000,-59.164157,-65.631860
112.52000,-59.164158,-65.631860
112.53000,-59.164159,-65.631861
112.54000,-59.164160,-65.631862
112.55000,-59.164160,-65.631862
112.56000,-59.164161,-65.631863
112.57000,-59.164162,-65.631864
112.58000,-59.164162,-65.631865
112.59000,-59.164163,-65.631865
112.60000,-59.164164,-65.631866
112.61000,-59.164164,-65.631867
112.62000,-59.164165,-65.631867
112.63000,-59.164166,-65.631868
112.64000,-59.164166,-65.631869
112.65000,-59.164167,-65.631869
112.66000,-59.164168,-65.631870
112.67000,-59.164168,-65.631871
112.68000,-59.164169,-65.631871
112.69000,-59.164170,-65.631872
112.70000,-59.164170,-65.631873
112.71000,-59.164171,-65.631873
112.72000,-59.164172,-65.631874
112.73000,-59.164172,-65.631874
112.74000,-59.164173,-65.631875
112.75000,-59.164173,-65.631876
112.76000,-59.164174,-65.631876
112.77000,-59.164175,-65.631877
112.78000,-59.164175,-65.631878
112.79000,-59.164176,-65.631878
112.80000,-59.164176,-65.631879
112.81000,-59.164177,-65.631880
112.82000,-59.164177,-65.631880
112.83000,-59.164178,-65.631881
112.84000,-59.164179,-65.631881
112.85000,-59.164179,-65.631882
112.86000,-59.164180,-65.631883
112.87000,-59.164180,-65.631883
112.88000,-59.164181,-65.631884
112.89000,-59.164181,-65.631884
112.90000,-59.164182,-65.631885
112.91000,-59.164182,-65.631886
112.92000,-59.164183,-65.631886
112.93000,-59.164183,-65.631887
112.94000,-59.164184,-65.631887
112.95000,-59.164184,-65.631888
112.96000,-59.164185,-65.631888
112.97000,-59.164185,-65.631889
112.98000,-59.164186,-65.631889
112.99000,-59.164186,-65.631890
113.00000,-59.164187,-65.631891
113.01000,-59.164187,-65.631891
113.02000,-59.164188,-65.631892
113.03000,-59.164188,-65.631892
113.04000,-59.164189,-65.631893
113.05000,-59.164189,-65.631893
113.06000,-59.164189,-65.631894
113.07000,-59.164190,-65.631894
113.08000,-59.164190,-65.631895
113.09000,-59.164191,-65.631895
113.10000,-59.164191,-65.631896
113.11000,-59.164192,-65.631896
113.12000,-59.164192,-65.631897
113.13000,-59.164192,-65.631897
113.14000,-59.164193,-65.631898
113.15000,-59.164193,-65.631898
113.16000,-59.164194,-65.631899
113.17000,-59.164194,-65.631899
113.18000,-59.164194,-65.631900
113.19000,-59.164195,-65.631900
113.20000,-59.164195,-65.631901
113.21000,-59.164195,-65.631901
113.22000,-59.164196,-65.631902
113.23000,-59.164196,-65.631902
113.24000,-59.164196,-65.631903
113.25000,-59.164197,-65.631903
113.26000,-59.164197,-65.631904
113.27000,-59.164197,-65.631904
113.28000,-59.164198,-65.631905
113.29000,-59.164198,-65.631905
113.30000,-59.164198,-65.631906
113.31000,-59.164199,-65.631906
113.32000,-59.164199,-65.631906
113.33000,-59.164199,-65.631907
113.34000,-59.164199,-65.631907
113.35000,-59.164200,-65.631908
113.36000,-59.164200,-65.631908
113.37000,-59.164200,-65.631909
113.38000,-59.164201,-65.631909
113.39000,-59.164201,-65.631909
113.40000,-59.164201,-65.631910
113.41000,-59.164201,-65.631910
113.42000,-59.164202,-65.631911
113.43000,-59.164202,-65.631911
113.44000,-59.164202,-65.631911
113.45000,-59.164202,-65.631912
113.46000,-59.164202,-65.631912
113.47000,-59.164203,-65.631913
113.48000,-59.164203,-65.631913
113.49000,-59.164203,-65.631913
113.50000,-59.164203,-65.631914
113.51000,-59.164204,-65.631914
113.52000,-59.164204,-65.631914
113.53000,-59.164204,-65.631915
113.54000,-59.164204,-65.631915
113.55000,-59.164204,-65.631915
113.56000,-59.164204,-65.631916
113.57000,-59.164205,-65.631916
113.58000,-59.164205,-65.631916
113.59000,-59.164205,-65.631917
113.60000,-59.164205,-65.631917
113.61000,-59.164205,-65.631917
113.62000,-59.164205,-65.631918
113.63000,-59.164205,-65.631918
113.64000,-59.164206,-65.631918
113.65000,-59.164206,-65.631919
113.66000,-59.164206,-65.631919
113.67000,-59.164206,-65.631919
113.68000,-59.164206,-65.631920
113.69000,-59.164206,-65.631920
113.70000,-59.164206,-65.631920
113.71000,-59.164206,-65.631920
113.72000,-59.164206,-65.631921
113.73000,-59.164206,-65.631921
113.74000,-59.164207,-65.631921
113.75000,-59.164207,-65.631922
113.76000,-59.164207,-65.631922
113.77000,-59.164207,-65.631922
113.78000,-59.164207,-65.631922
113.79000,-59.164207,-65.631923
113.80000,-59.164207,-65.631923
113.81000,-59.164207,-65.631923
113.82000,-59.164207,-65.631923
113.83000,-59.164207,-65.631924
113.84000,-59.164207,-65.631924
113.85000,-59.164207,-65.631924
113.86000,-59.164207,-65.631924
113.87000,-59.164207,-65.631925
113.88000,-59.164207,-65.631925
113.89000,-59.164207,-65.631925
113.90000,-59.164207,-65.631925
113.91000,-59.164207,-65.631925
113.92000,-59.164207,-65.631926
113.93000,-59.164207,-65.631926
113.94000,-59.164207,-65.631926
113.95000,-59.164207,-65.631926
113.96000,-59.164207,-65.631926
113.97000,-59.164207,-65.631927
113.98000,-59.164207,-65.631927
113.99000,-59.164207,-65.631927
114.00000,-59.164207,-65.631927
114.01000,-59.164207,-65.631927
114.02000,-59.164207,-65.631927
114.03000,-59.164206,-65.631928
114.04000,-59.164206,-65.631928
114.05000,-59.164206,-65.631928
114.06000,-59.164206,-65.631928
114.07000,-59.164206,-65.631928
114.08000,-59.164206,-65.631928
114.09000,-59.164206,-65.631929
114.10000,-59.164206,-65.631929
114.11000,-59.164206,-65.631929
114.12000,-59.164206,-65.631929
114.13000,-59.164206,-65.631929
114.14000,-59.164205,-65.631929
114.15000,-59.164205,-65.631929
114.16000,-59.164205,-65.631929
114.17000,-59.164205,-65.631930
114.18000,-59.164205,-65.631930
114.19000,-59.164205,-65.631930
114.20000,-59.164205,-65.631930
114.21000,-59.164204,-65.631930
114.22000,-59.164204,-65.631930
114.23000,-59.164204,-65.631930
114.24000,-59.164204,-65.631930
114.25000,-59.164204,-65.631930
114.26000,-59.164204,-65.631930
114.27000,-59.164203,-65.631930
114.28000,-59.164203,-65.631931
114.29000,-59.164203,-65.631931
114.30000,-59.164203,-65.631931
114.31000,-59.164203,-65.631931
114.32000,-59.164202,-65.631931
114.33000,-59.164202,-65.631931
114.34000,-59.164202,-65.631931
114.35000,-59.164202,-65.631931
114.36000,-59.164202,-65.631931
114.37000,-59.164201,-65.631931
114.38000,-59.164201,-65.631931
114.39000,-59.164201,-65.631931
